,text,label
10,"['Group to Propose New High-Speed Wireless Format  LOS ANGELES (Reuters) - A group of technology companies  including Texas Instruments Inc. &lt;TN.N&gt;, STMicroelectronics  &lt;STM.PA&gt; and roadcom Corp. &lt;BRCM.O&gt;, on Thursday sid they  will propose a new wireless networking standard u to 10 times  the speed of te current generation.']",3
11,"['Apple Launches Graphic Software, Video Bundle  LOS ANGELES (Reuters) - Apple Computer Inc.&lt;AAPL.O&g; on  Tuesday began shipping a new program designed to let users  create realtime motion graphics and unveiled a discount  video-editing software bundle featuring its flagship Final Ct  Pro software.']",3
12,"[""Dutch Retailer Beats Apple to Local Download Market  AMSTERDAM (Reuers) - Free Record Shop, a Dutch music  etail chan, beat Apple Computer Inc. to market on Tuesday  with the launch of a new download service in Europe's latest  battlegroud for digital song services.""]",3
13,"['Super ant colony hits Australia A giant 100km colony of ants  which has been discovered in Melbourne, Australia, could threaen local inset species.']",3
14,"['Socialites unite dolphin groups Dolphin groups, or ""pods"", rly on socialites to keep them from collapsing, scientists claim.']",3
15,"[""Teenage T. rex's monster growth Tyrannosaurus rex achieved its massive size ue to an enormous growth spurt during it adolescent years.""]",3
16,"[""Scientists Discover Ganymede has a Lumpy Interior Jet Propulsion Lab -- Scientists have discovered irregular lumps beneath the icy urface of Jupiter's largest moon, Ganymede. These irrgular masses may be rock formations, supported by Ganymede's ic shell for billions of yers...""]",3
17,"[""Mars Rovers Relay Images Through Mars Express European Space Agency -- ESAs Mas Express has relayed pictures from one of NASA's Mars rovers for the first time, as part of a set of interplanetary networking demonstratins.     The demontrations pave he way for future Mars missions to draw n joint interplanetary networking capabilities...""]",3
18,"['Rocking the Cradle of Life When did life begin? One evidential clue stems from the fossil records in Western Australia, although whether these layered sediments re biological or chemical has spawned a spiried debate. Oxford researcher, Nicola McLoughlin, describes some of the issues i cntention.']",3
19,"[""Storage, servers bruise HP earnings update Earnings per share rise compared wit a year ago, but company misses analysts' expectations y a long shot.""]",3
20,"['IBM to hir even more new workers By the end of the year, the computing giant plans to have its bigest headcount since 1991.']",3
21,"[""Sun's Looking Glass Provides 3D View Developers get early coe for new operating system 'skin' still being crafted.""]",3
22,['IBM Chips May Someday Heal Themselves New technology applies electrical fuses to hel identify and repair faults.'],3
23,"[""Some People Not Eligible to et in on Google IPO Google has billed its IP as a way for everyday people to get in on the process, denying Wal Street the usual stranglehold it's had on IPOs. Public bidding, a minimum of just five shares, an open process with 28 underwriters - all this pointed to a new lvel of ublic participation. ut this isn't the case.""]",3
24,"[""Rvals Try to Turn Tables on Charles Schwab By MICHAEL LIEDTKE     SAN FRANCISCO (AP) -- With its low prices and iconoclastic attitude, discount stock broker Charles Schwab Corp. (SCH) represented an annoying stone in Wall Street's wing-tipped shoes fr decdes...""]",3
25,['News: Sluggish movement on power grid cyber security Industry cber security standards fail o reach some of the most vulnerable components of the power grid.\\'],3
26,['Giddy Phelps Touches Gold for First Time Micael Phelps won te gold medal n the 400 individual medley and set a world record in a time of 4 minutes 8.26 seconds.'],1
27,"[""Touger rules won't soften Law's game FOXBOROUGH -- Looking at his ridiculously develped upper body, with huge biceps and hardly n ounce of fat, it's easy to see hy Ty Law, arguably the best cornerback i footall, chooses physical play over finesse. That's not to imply that he's lacking a finesse component, because he can shut down his side of the field much as Deion Sanders ...""]",1
28,"[""Shoppach doesn't appear ready to ht the next level With the weeks dwindling until Jason Varitek enters free agency, the Red Sox continue to carefully monitor Kelly Shopach , their catcher of the future, in is climb toward th majors. The ox like most of what they have seen at Triple A Pawtucket from Shoppac, though it remains highly uncertain whether he can make the adjustments at the plate ...""]",1
29,"[""Mighty Ortiz maes sure Sox can rest easy Just imagine what David Ortiz could do on a good night's rest. Ortiz spent the night before last with his bab boy, D'Angelo, wh is barely 1 month old. H had planned on attending the Red Sox' Family Dy at Fenway Park yesterday morning, but he had to sleep i. After all, Ortiz had a son at home, and he ...""]",1
30,"[""They've caught his eye In  quot;helping themselves, quot; Ricky Bryant, Chas Gessner, Michael Jennings, and David Patten di nothing Friday night to make Bll Belichick's decision on wht to do with his receivers any easier.""]",1
31,"['Indians Mount Charge The Cleveland Indians pulled within ne game of the AL Central lead by beatig the Minnesota Twis, 7-1, Saturday night with home runs by Travis Hafner and Victor Martinez.']",1
32,"[""Sister of man who died in Vancouver police custody slams chief (Canadian Press) Canadian Press - VANCOUVER (CP) - The siste of a man who died after a violent confrontation with police has demanded the ciy's chief constable resin for defending the offier involved.""]",0
33,"['Man Sought  #36;50M From McGreevey, Aides Say (AP) AP - The man who claims Gov. James E. McGreevey sexually harassed him as pushing for a cash settlement of up to  #36;50 million before th governor decided to annunce tha he was gay and had an extramarital affair, souces told The Associated Press.']",0
34,"['Explosions Echo Throughout Naaf NAJAF, Iraq - Explosions and gunfire attled through the city of Najaf as U.S. troops in armored vehicles and tanks rolled back into the streets here Sunday, a day after the collapse of talks - and ih them a temporary cease-fire - intended to end the fightin in this holy city...']",0
35,"['Frail Pope Celebrates Mass at Lourdes LOURDES, France - A frail Poe John Paul I, breathing heavily and gasping at times, celebrated an open-air Mass on Sunday for several hundred thousand pilgrims, many in wheelchairs, at a shrine to the Virgn Mary that i associated with miraculous cures.    t one point he said ""help m"" in Polish while struggling through his homily in French...']",0
36,"[""Venezuela Prepares for Chavez Recall Vote Supporters and rivals war o possible fraud; government says Chavez's defeat could produce turmoil in world oil market.""]",0
37,['1994 Law Designed to Preserve Guard Jobs (AP) AP - A 1994 lw strengthened job protections for National Guard and Reserve troops called to active duty. Here are major provisions of the Uniformed Services Employment and Reemploymen Right Act (USERRA).'],0
38,"['Iran Warns Its Missiles Can it Anywhere in Israel  TEHRAN (Reuters) - A senior Iranian military offcial said  Sunday Israel and the United States wuld not dare attack Iran  since it culd strike back anywhere in Israel with its latest  missiles, news agencies reported.']",0
39,"[""Afghan Army Dispatched to Calm Violece KABUL, Afghanistan - Government troops intervened in Afghanistan's latest outbreak of deadly fighting between warlords, flying from the capital t the far west on U.S. and NATO airplanes o retake an air bse contested in the violence, officials said Sunday...""]",0
40,"['Johnson elps D-Backs End Nine-Game Slide (AP) AP - Randy Johnson took a four-hitter into the ninth inning to help the Arzona Diamondbacks end a nine-game losing sreak Sunday, beating Steve Trachsel and the New York Mets 2-0.']",1
41,"['Retailers Vie for Back-To-School Buyers (Reuters) Reuters - Apparel retailers are hopin their\\back-to-school fashions will make the grade among\\style-conscious teens and youg adults this fall, but i could\\be a tough sell, with students and parents keeping a tihter\\hold on their wallets.']",2
42,"[""Politics an Afterthought Amid Hurricane (AP) AP - If Hurricane Carley had struck three years ag, Presdent Bush's tour through the wreckage of this coastal city would have been just the sort of post-disaster visit that other presidents have made to the scenes of storms, earthquakes, floods and ires.""]",0
43,"[""pam suspension hits Sohu.com shares (FT.com) FT.com - Shares in ohu.com, a leading US-listed Chinese internet portal, fell more than 10 per cent on Friday after China's biggest mobile phone network operator imposed a one-year suspension on its ultimedia messaging services because f customers eing sent spam.""]",3
44,"[""Erstad's oble Lifts Agels to Win (AP) AP - Darin Erstad doubled in the go-ahead run in the eighth inning, lifting the Anaheim Angels o a 3-2 victory over the Detroit Tigers on Sunday. The win pulld Anaheim within a percentage point of Boston and Texas in the AL wild-card race.""]",1
45,"[""Drew Out of Braves' Lineup After Ijury (AP) AP - Outfielder J.D. Drew missed the Atlanta Braves' game against the S. Louis Cardinas on Sunday night with a sore right quadriceps.""]",1
46,"['Venezuelans Flood Polls, Voting Extended  CARACAS, Venezuela (Reuters) - Venezuelans voted in huge  numbers on Sunday in a historic referendum on whether to recall  left-wing President Hugo havez and electoral authorities  prologed voting well into the nigt.']",0
47,"[""Dell Exits Low-End China Consumer PC Market  HONG KONG (Reuters) - Dell Inc. &lt;DELL.O&g;, the world's  largest PC maker, said on Monday it has left the lo-end  consmer C arket in China and cut its overall growth target  for the country this year due to stiff competition in the  segment.""]",3
48,"['China Says Taiwan Spy Also Operated i U.S. - Media  EIJING (Reuters) - Beijing on Monday accused a  Chinese-American arrested for spying for Taiwan of building an  espionage network i the United States, and said he could go on  trial very oon.']",0
49,"['Another Major Non-Factor Another major, another disappointment or Tiger Woods, the No. 1 ranked player in te world who has not won a major championship since his triumh at the 2002 U.S. Open.']",1
50,"['US fightr squadron t be deployed in South Korea next month (AFP) AFP - A squadron of US Air Force F-15E fighters based in Alaska will ly to South Korea next month for temporary deployment aimed at enhancing US firepower on the Korea peninsula, US authorities said.']",0
51,['Johnson Back to His Best as D-Backs nd Streak  NEW YORK (Reuters) - Randy Johnson struck out 14 batters in  8 1/3 innings to help the Arizona Diamondbacks en a nine-game  losing streak with a 2-0 win over the host New York Mts n the  National League Sunday.'],1
52,"[""Restive Maldives eases curfew after rounding up dissidents (AP) AFP - A curfew in the capital of he Maldives was eased but parliament sessions were put off indefinitely and emergency rule continued folowing last week's riots, officials and residents said.""]",0
53,['Vodafone hires Citi for Cesky bid (heDeal.com) TheDeal.co - The U.K. mobile giant wants to find a way to disentagle the Czech wireless and fixed-line businesses.'],3
54,"[""Dollar Briefly Hits 4-Wk Low Vs Euro  LONDON (Reuters) - The ollar dipped o a four-week low  against the euro on Monday before rising slightly on  profit-taking, but steep oil pries and weak U.S. data  continued to fan worries about the health f the world's  largest economy.""]",2
55,"['Promoting a Shared Vision As Michael Kleko kept running into people who were getting older and having more vision problems, h realized he could do something about it.']",3
56,"[""India's Tata expands regional footprint via atSteel buyout (FP) AFP - India's Tata Iron and Steel Company Ltd. took a strategic step to expand it Asian footprint with the announcement it will buy the Asia-Pacific steel opeations of Singapore's NatSteel Ltd.""]",0
57,"[""Delegates Urge Cleric to Pull Out f Najaf BAGHDAD, Iraq - Delegates at Iraq's National Conference calld on radical Shite cleric Muqtada al-Sadr to abandon his uprising against U.S. and Iraqi troops and pull his fighters out of a hol shrine in Najaf...""]",0
58,"['Teasuries Slip a Stocks Rally  NEW YORK (Reuters) - U.S. Treasury debt prices slipped on  Mnday, though traders characterized the move as profit-taking  rather than any fundamental change in sentiment.']",2
59,['Dollar Rises Vs Euo on Asset Flows Dta  NEW YORK (Reuters) - The dollar extended gains against te  euro on Monday after a report on flows into U.S. assets showed  enough of a rise i foreign investments to offset the current  account gap for the month.'],2
60,"[""Sutton Adds Haas, Cink to Ryder Cup eam  MILWAUKEE (Sports Network) - U.S. Ryder Cup captain Hal  Sutton finalized his team on Monday when h annonced the  selections of Jay Haas and Stewart Cink as his captain's picks.""]",1
61,"[""aas and Cink Selected for Ryer Cup Team Jay Haas oined Stewart Cink as the two captain's picks for a U.S. team that will try to regain the cup from Europe next month.""]",1
62,"['Natalie Coughlin Wins 100M Backstroke (AP) AP - American Ntalie Coughlin won Olympic gold in te 100-meter backstroke Monday niht. Coughlin, the only woman ever o swim under 1 minute in the event, finished first in 1 minute, 0.37 seonds. Kirsty Coventry of Zimbabwe, who swims at Auburn University in Alabama, earned the silver in 1:00.50. Laure Manaudou of Frane took bronze in 1:00.88.']",1
63,"['Oracl Overhauls Sales-Side Apps or CRM Suite (NewsFactor) NewsFactor - Oracle (Nasdaq: ORCL) has revamped its sales-side CRM applications n version 11i.10 of its sales, marketing, partner relationship management and e-commerce application.']",3
64,"['U launches 210-million-dollar appeal for food-hit Bangladesh (AFP) AFP - The United Nations launched an appeal here for 210 million dollars to help flood victims facing ""grave"" food shorages after two-thirds of Bangladesh was submerged, destroying crops and killing more tan 700 people.']",0
65,['Indian state rolls out wireless brodband Government in South India state of Kerala sets up wireless kiosks as part of initiative to bridge digital divide.'],3
66,"['Hurricane Survivors Wait for Water, Gas PUNTA GORDA, Fla. - Urban rescue teams, insurnce adjusters and National Guard troops scattered across Florda Monday t help victims of Hurricane Charley and deliver water nd other supplies to thousands of people left homeless...']",0
67,"['Jackson Squares Off With Prosecutor SANTA MARIA, Calif. - Fans of Michael Jackson erupted in cheers Monday as the pop star emerged from a double-decker tour bus and went into court for a howdown with he prosecutor who hs pursued him for years on child mlestation charges...']",0
68,['Bobcats Trade Drobnjak to Hawks for Pick (AP) AP - The Charlotte Bobcats traded center Predrag Drobnjak to th Atlanta Hawks on Monday for a second round pick in the 205 NBA draf.'],1
69,"['Suspect charged in abduction, sexual assault of 11-year-old girl (Canadian Press) Canadian Press - LANGLEY, B.C. (CP) - Polie have arrested a man in he kdnapping and sexual assault of an 11-yea-old girl that frightened this suburban Vancouver community last week.']",0
70,"[""China's ed Flag Linux to focus on enterprise Red Flg Software Co., the company behind China's leading Linux client distribution, plans to focus more on its server operating system and enterprise customers, the company's acting presidnt said.""]",3
71,"[""AOL Properties Sign Girafa For Thumbnail Search Images L Properies Sign Girafa For Thumbnail Search Images\\\\Girafa.com Inc. announced today that the CompuServe, Netscape, AIM and ICQ properties of America Online, Inc., have signed an areement wih Girafa to use Girafa's thumbnail search images as an integrated part of their search results.\\\\Using Girafa's thumbnail searc service, search users can ...""]",3
72,"[""Cassini Spies Two Little Saturn Moons (AP) AP - NASA's Cassini spacecraft has spied tw new litle moons around satellite-rich Saturn, the space agency said Monday.""]",3
73,['On font line of AIDS in Russia An industrial city nothwest of Moscow struggles as AIDS hits a broader population.'],0
74,"[""Nobel Laureate Decries Stem Cell Limits (AP) AP - A Nobel laureate in medicine said Monday the Bush administration's limits on fundng for mbryonic stem cll research effectively have stopped the clock on American scientists' efforts to develop treatments for a host of chronic, dbilitating diseases.""]",3
75,"[""Jury Ca Hear of Kobe Accuser's Sex Life (AP) AP - Prosecutors suffered another setback Monday n the Kobe Bryant sexual assault case, losing a last-ditch attempt t keep the NBA star's lawyers from telling juors about the alleged victim's sex life.""]",1
76,"['North Korea Talks Still On, China ells Downer (Reuters) Reuters - China has said no date hs been se for\\working-level talks on the North Korean uclear crisis and gave\\no indication that the meeting has been canceled, Australian\\Foreign Minister Alexander Downer said on Tuesday.']",0
77,"[""Griffin to Anchor DLine The Redskins expect huge things from 300-poud Cornelius Griffin, who was signed to aid the team's weakest unit - the defensive line.""]",1
78,"['Last American defector in North Korea agrees to tell story (AFP) AFP - The last surviving Amerian defector to communist North Korea wants to tell hs story to put a human face o the Stalinist state which he believes is unfairly vilified abroad, British film-mkers said.']",0
79,['Live: Olympics day four Richard Faulds and Stephen Parry are going for god for Great Britain o day four in Athens.'],0
80,"['Kerry Widens Lead in California, Poll Finds (Reuters) Reuters - Democratic challenger John Kerry\\has a commanding lea over President Bush in California of 54\\percent to 38 percent amng likely voters, a poll released o\\Tuesday found.']",0
81,"['Capacity Crowds at Beach Volleyball Roc the Joint  ATHENS (Reuters) - At the beach volleyball, the 2004  Olympics is a sell-out, foot-stomping sucess.']",1
82,"[""Dollar Near Recent Lows, Awaits ZEW/CPI  LONDON (Reuters) - The dollar held steay near this week's  four-week low against the euro on Tuesday with investors  awaiting a Grman investr confidence survey and U.S. consumer  inflation nubers to shed light on the direction.""]",2
83,"['Intel to delay product aimed for high-definition TVs SAN FRANCISCO -- In the latet of a series of product delays, Intel Corp. has postponed the launch of a video display chip it ha previously planned to introduce by year end, putting off a showown with Txas Instruments Ic. in the fast-growing market for high-definition television displays.']",2
84,['Venezuela vote keeps Chavez as president CARACAS -- Venezuelans voted resoundingly to keep firebrand populist Hugo Chavez as their president in a victory hat drew oisy reactions yesteday from both sides in the streets. International observers certified he results as clean and accurate.'],0
85,"[""Jailing f HK democrat in China 'politicaly motivated' (AFP) AFP - Hong Kong democrats accused China of jailing one of their members on trumped-up prostitution charges in a bd to disgrace a political movement Beijing has been feuding wth for seven years.""]",0
86,"[""Kmart Swings t Pofit in 2Q; Stock Surge (P) AP - Shares of Kmart Holding Corp. surged 17 percent Monday after the discount retailer reported a profit fr the second quarter and said chairman and majority owner Edward Lampert is now free to invest the company's  #36;2.6 billion in surplus cash.""]",2
87,"[""Fischer's Fiancee: Marriage Plan Genuine (AP) AP - Former chess champion Bobby Fischer's announcement thathe is engaged to a Japanese woman could win him sympathy among Japanese officials and help hi avoid deportation to the Unitd States, his fiancee and one f his supporters said Tuesday.""]",0
88,"['U.S. Misses Cut in Olympic 100 Free ATHENS, Greece - Top Amerian sprinters Jason Lezak and Ian Crocker missed the cut in the lympic 100-meter freestyle preliminaries Tuesday, a stunning blow for a country that had always done wll in the event.    Piete van den Hoogenband of the Netherland and Austrlian Ian Thorpe advanced to he evening semifinal a day after dueling teenager Michael Phelps in the 200 freestyle, won by Thorpe...']",0
89,"['Consumers Wuld Pay In Phone Proposal A proposal backed by a coalition of telephone carriers would cut billions of dllars in fees owed by long-distance companies to regional phone giants but would allow the regional companies o make up some of the difference y raising monthly phone bills for millions of consumers. &lt;FONT face=""verdana,MS Sans Serif,aria,helvetic"" size=""-2""\\ color=""#666666""&gt;&lt;B&g;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;']",3
90,"[""U.S. Brokers ease-fire in Western Afghanistan  KABUL (Reuters) - The United States has brokered a  cease-fire between a renegade Afghan militia leader and th  embattled governor of the western province of Herat,  Washington's envoy to Kaul said Tuesday.""]",0
91,['Sneaky Credit Card Tactics Keep an ee o your credit card issuers -- they may be about to raise your rates.'],2
92,"[""Intel Delays Launch of Projection TV Chip n another product postponement, semiconductor giant Intel Corp. said it won't be offering a chip fr projection TVs by the end of 2004 as it had annunced earlier this year.""]",3
93,"['Fund pessimism grows NEW YORK (CNN/Money) - Money managers are growing mor pessimistic about the economy, corporat profits and US stok market returns, according to a monthly survey by Merrill Lynch released Tuesday. ']",2
94,['Kederis proclaims innocence Olympic champion Kotas Kederis today left hospital ahead of his date with IOC inquisitors claiming his innocence and vowing:  quot;fter the crucifixion omes the resurrection. quot; ...'],1
95,"['Eriksson doesn #39;t feel any extra pressure following scandal NEWCASTLE, England (AP) - England oach Sven-Goran riksson said Tuesday he isn #39;t under any etra presure in the aftermath of a scandal that damaged the Football Association #39;s reputation. ']",1
96,"['Injured Heskey to miss England friendly NEWCASTLE, England (AP) - Striker Emile Heskey has pulled out of the England squad ahead f Wednesday #39;s friendly against Ukraine because of a ight hamstring, he Football Association said Tuesday. ']",1
97,"['Staples Profit Up, to Enter China Markt  NEW YORK (Reuters) - Staples Inc. &lt;A HRE=""http://www.investor.reuters.com/FullQuote.aspx?tiker=SPLS.O target=/stocs/quickinfo/fullquote""&gt;SPLS.O&lt;/A&gt;, the top U.S.  ofice products retailer, on Tuesday reported a 39 percent jump  in quarterly profit, raised its full-year forecast and said i  plans to enter the fast-growing Chinee market, sending its  shares higher.']",2
98,"['Delegation Is Delayed Before eaching Najaf AGHDAD, Iraq, Au. 17  A delegation o Iraqis was delayed for security reasons today but till intended to visit Najaf to try to convince a rebellious Shiite cleric and his militia to evacuate a shrine in the holy city and end ...']",0
99,"['Consumer Prices Down, Industry Output Up  WASHINGTON (Reuter) - U.S. consumer prices dropped in July  or the first time in eight months a a sharp rn up in energy  costs reversed, the government said in a report that suggested  a slow rate of interest rate hikes is likely.']",2
100,"['Olympic histor for ndia, UAE An Indian army major shot his way to his country #39;s first ever indiidual Olympic silver medal on Tuesday, while in the same event an member of Dubai #39;s ruling family became the firt ever medallist from the United Arab Emirates. ']",1
101,"['Home Depot Likes High Oil Risng fuel prices, a bugbear fo most of the retail sector, are helping Home Depot (HD:NYSE - news - research), the remodeling giant that reported a surge in second-quater eanings Tuesday and guided the rest of the year higher. ']",2
102,"['China cracks down on  quot;phone ex quot; services BEIJING, Aug. 17 (Xihuanet) -- China is carrying out a nationwide campaign to crack down on  quot;phone sex quot; services, paralleling another sweeping operation against Internet pornography, Minister f Information Industry Wang udong said here Tuesday. ']",3
103,"[""Surviving Biotech's Downturns Chary Travers offers advice on withstanding the volatility of the biotech sector.""]",2
104,"['Mr Downer shots his mouth off Just what Alexander Downer was thinking when he declared on radio last Friday that  quot;they could fire a missile from North Korea to Sydney quot; is unclear. The provoctive remark, just days before his arival yesterday on his secnd visit to the North Koran ...']",0
105,"['Edwards Banned from Games - Sorce  ATHENS (Reuters) - World 100 meters champion Torri Edwards  will miss the Athens Olympics after her appeal against a  two-year drugs ban wa dismissed on Tesday, a source told  Reuters.']",1
106,"['Stocks Climb on Drop in Consumer Prices NEW YOK - Stocks rose for a second straight session Tuesday as a drop in consumer prices allowed investors to put aside worries aout inflation, at last for the short term.    With gasoline prices falling to eight-month lows, the Consuer Price Index registered a small drop in ly, giving consumers a respite from soaring energy prices...']",0
107,"['Iliadis, Tanimoto win judo golds Ilias Iliadis of Greece thrilled the home crowd Tuesda, beating Roman Gontyuk of Ukraine to wi the gold medal in the 81-kilogram class. ']",1
108,"['Sudan vows o restore order to Darfur but calls for African peacekeepers (AFP) AFP - Sudan will tke he lead in restoring order to its rebellious Darfur region but needs the support of African peacekeepers and humanitarian aid, Foreign Minister Mustafa sman Ismail said.']",0
109,['TGn Sync Proposes New WLAN Standard The battle over home entertainment ntworking is heating up as a coalition proposes yet aother standard for the IEEE #39;s consideration. '],3
110,['Yahoo! Ups Ante for Small Businesses We giant Yahoo! is gambling tht price cuts n its domain name registration and Web hosting produts will make it more competitive with discounters in the space -- which means that small businesses looking to move online get a sweeter deal through ...'],2
111,"['IM Buys Two Danish Srvices Firms IBM said Tuesday it has acquired a pair of Danish IT services firms as part of its effort to broaden its presence i Scandinavia. As a result of the moves, IBM wll add about 3,70 IT staffers to its global head count. Financial terms of ...']",3
112,"['Motrola and HP in Linux tie-up Motorola plans to sell mobile phone network equipment that uses Linux-based code, a step forward in ntwork gear makers #39; efforts to rlly around a standard. ']",3
113,"['Microsoft Pushes Off SP2 Releas Microsoft will delay he release of its SP2 pdate for another week to fix software glitches. But not everyone is quite so eager to install the SP2 update for Windows XP. n fact, many companies have demanded the ability to prevent their ...']",3
114,"['Cassini Space Probe Spots Two New Saturn Moons (Reuters) Reuters - Two new moons were spotted around\\aturn by the Cassini space robe, raising the total to 33\\moons for the ringed planet, NASA sai on Monday.']",3
115,['Buckeyes have lots to replace but are brimming with optimism There are remarkable similarities between the 2004 Ohio State Buckeyes and tose that won the nationl championship just to years ago. '],1
116,['IBM adds midrange server to eServer lineup The new IBM Power5 eServer i5 50 also features higher performance and new virtualization capabilities that alow it o run multiple operating systems at once on separate partitions.'],3
117,"['iPod Comparison Newsday #146;s Stephen Williams rports on seeing Sny #146;s NW-HD1 audio player in a store:  #147; #145;How #146;s it compare to the iPod? #146; I asked a salesman.  #145;Battery life is a lot longer, up to 30 hours, #146; he said.  #145;The LCD readout i kind of dim, #146; I aid.   #146;Battery life is a lot longer, #146; he said.  #145;I understand t can #146;t play MP3 files, #146; I said.  #145;Battery life is a lot lonr, #16; he said. #148; ug 17']",3
118,"['Mills Grabs \\$1B Portfolio; Taubman Lkely to Lose Contracts ills Corp. agreed to purchase a 50 percent interest in nine malls owned by General Motors Asset Management orp. or just over \\$1 billion, creating a new joint venture between the groups. The deal will extend ...']",2
119,['Women stumble o silver ATHENS -- The mistakes were so minor. Carly Patterson #39;s oot scraping the lower of the uneven bars. Courtney Kupets #39; tumbling pass that ended ere instead of there. Mohin Bhardwaj #39;s slight stumble on the beam. '],1
120,"['Oil prices bubble to recrd high The prce of oil has continued its sharp rise overnight, closing at a record high. The main contract in ew York, ligh sweet crude fo delivery next month, has closed at a record \\$US46.75 a barrel - up 70 cents on yesterday #39;s close. ']",0
121,"['Notale quotes Tuesday a the Athens Olympics  quot;I hurt like hell. I could see (Thorpe) coming up. But when I was breathing, I saw my team going crazy -- and that really kept me going. quot; ...']",1
122,"['AMD Ships otebook Cips It wasn #39;t the first to go small, and it won #39;t be the biggest producer, but AD #39;s (Quote, Chart) 64-bit 90-nanometer (n) chips are expected to make waves in the semiconductor pool. ']",3
123,"['UK charges 8 in terror plot linkd to alert in US LONDON, AUGUST 17: Bitain charged eight terror suspects on Tuesday with conspiracy to commit murder and said one had plans that could e used in striking US buildings that were the focus of security sares this month. ']",0
124,"['IBM Seeks To He SCO Claims Dismissd (NewsFactor) NewsFactor - IBM (NYSE: IBM) has -- again -- sought to have the pending legal claims b The SCO Group dismissed. According to a motion it filed in a U.S. district court, IBM argues that SCO has no evidence o spport its claims that it appropriated confidential source code from Unix System V and placed it in Linux.']",3
125,['SUV: Live And Let Die NEW YORK - The newly released traffic crash fatality data have something for everyone in the debate about the safety of sport utiity vehicles. '],2
126,['ecurity scare as intuder dives in A CANADIAN husband #39;s love for his wife has led to a tightening of security at all Olympic venues in Athens. '],1
127,"['Team US barely wins, but struggles not all players #39; fault Nw that everybody in and around USA Basketball has breathed a huge sigh of reief, let #39;s not get carried away. ']",1
128,"['UPI NewsTrack Sports -- The United States men #9;s basketball team capped off a big day for he USA by fightig off Greece for a vital win, 77-71.  quot;They played with heart, quot; said Coach Larry Brown.  quot;That #39;s all you an ask. quot; ...']",1
