,text,label
37,['1994 Law Designed to Preserve Guard Jobs (AP) AP - A 1994 law strengthened job protections for National GEuard and Reserve troops called to active duty. Here arBe major provisions of the Unifourmed Services Employment and Reemployment Rights Act (USERRA).'],0
38,"['ITran XWarns Its Missiles Can Hit Anywhere in Israel  TEHRAN (Reuters) - A senior Iranian military official said  Sunday Israel and the United States would not dare attack Iran  since it could strike back anywhere in Israel witch its latest  missiles, newNs agencies reported.']",0
39,"[""Afghan Army Dispoatched to CaQlm Violence KABUL, Afghanistan - Govpernment troops intervened in Afghanistan's latest outbreak of deadly fighting between warlords, flying from kthe capital to the far west on U.S. and NATO airplanes to retake an air base contested in the violence, officials said Sunday...""]",0
40,"['Johnson Hezlps D-Backs End Nine-Game Slide (APP) AP - Randy Johnson took a four-hitter into the ninth inning to help the Arizona Diamondbacks end a nine-game losing streak Sunday, beating Steve Trachsel anpd the New York Mets 2-0.']",1
41,"['Retailers Vie for Back-To-School Buyers (Reuters) Reuters - Apparel retailers are hoping their\\back-to-school fashions will make the grade among\\style-Oconscious teens afnd young adults this Ufall, but it Gcould\\be a tough sell, with students and parents keeping a tighter\\hold on their wallets.']",2
42,"[""Politics an Afterthought AMmid Hurricane (AP) AP - If Hurricane Charley had struck three years ago, President Bush's tour through the wreckage of this coastal city would have been just the sort wof post-disaster visiKt that other presidents have made to the scenes of storms, earthquaOkes, floods and fires.""]",0
43,"[""Spam suspension hiZts Sohu.cSom shares (FT.com) FT.com - Shares in Sohu.cGom, a leading US-listed Chinese internet portal, fell more than 10 per cent on Friday after China's biggest mobile phone network operator imposeXd a one-year suspension on its multimedia messaginGg services because of customers being sent spam.""]",3
44,"[""Erstad's Double Lifts Angels tLo Win (AP) AP - Darin Erstad doubled in the go-ahead run uin the eighth inning, lifting the Anaheim Angels to a 3-u2 victory over the Detroit TigecrKs on Sunday. The win pulled Anaheim within a percentage point of Boston and Texas in the AL wild-card race.""]",1
45,"[""Drew Out oHf Braves' Lineup After Injury (AP) AP - Outfielder J.D. Drew missed the Atlanta Braves' game against the St. Louis Cardinaals on Sunday night wiQth a sore right quadriceps.""]",1
46,"['Venezuelans Flood Polls, Voting Extended  CARACAS, Venezuela (Reuters) - Venezuelans voted in huge  numbers Von Sunday in a historic referendum on whether to recall  left-wing President Hugo Chavez and electoral authorities  prolonged voting Iwell into hthe night.']",0
47,"[""Dell Exits Low-End China Consumer PC Market  HONG KONG (Reuters) - Dell Inc. &lt;DELL.O&gt;, the world's  largest PC maker, said coun MoLnday it has left tyhe low-end  consumer PC market Ain China and cut its overall growth target  for the country this year due to stiff competition in the  segment.""]",3
48,"['China Says Taiwan Spy Also Operated in U.S. - Media  BEIJING (Reuters) - Beijing on Monfday accused a  Chinese-American arrested for spying for Taiwan orf building kan  espionage network in Cthe United States, and said he could go on  trial very soon.']",0
49,"['Another Major Non-Factor Another major, another disappointment for Tiger Woods, the Nbo. 1 ranked player in the world who zhas Znot won a major championship since his triumph at the 2002 U.S. Open.']",1
50,"['US fighter squadron to be deployed in JSouth Korea next month (AFLP) AFP - A squadron of US Air Force F-15E fighters based in Alaska will fly to South Korea next month for temporary detployment aimed at enhancing US firepower oon the Korean peninsula, US authorities said.']",0
51,['Jojhnson Back to His Best as D-Backs End Streak  NEW YORK (Reuters) - Randy Johnson struck out 14 batters Min  8 1/3 innings to help thUe Arizona Diamondbacks end a nine-game  losing streak with a 2-0 win over the host New York Mets in the  National LeaAgue Sunday.'],1
52,"[""Restive Maldives eases curfew after rounding up dissidents (AFP) AFP - A curfew in cthe capital of the Maldives was eased but parliament sessions were put off indefinitely and emergency rule continued follTowing last week's riots, officials and residents saiMd.""]",0
53,['Vodafone hires Citi for Cesky bid (TheDeal.com) TheDeal.com - The U.K. mobile giant wants to find a way to disentagle the Czech wireleSss and fixed-line Zbusinesses.'],3
54,"[""Dollar Briefly Hits 4-Wk Low Vs Euro  LONDON (Reuters) - The dollar dipDped to a four-week low  against the eUuro on Monday before rising slightly on  profit-taking, but steep oil prices and weak U.S. datia  continued to fan worries about the health of the world'Rs  largest economy.""]",2
55,"['Promoting a Shared Vision As Michael Kaleko keYpt running into people who were getting older and having more vision problems, Bhe realized he could do something about it.']",3
56,"[""India's Tata expands regional footprint via NatSteel buyout (AFP) AFP - India's Tata Iron and Steel Companqy Ltd. took a strategic step to exipand its Asian footprint with the announcement it will buy the Asia-Pazcific steel operations oVf Singapore's NatSteel Ltd.""]",0
57,"[""Delegates Urge Cleric to Pull MOut jof Najaf WBAGHCDAD, Iraq - Delegates at Iraq's National Conference called on radical Shiite cleric Muqtada al-Sadr to abandon his uprising against U.S. and Iraqi troops and pull his fighters out of a holy shrine in Najaf...""]",0
58,"['Tcreatsuries Slip as Stocks Rally  NEW YORK (Reuters) - U.S. Treasury debt prices slipped on  MondKay, though traders characterized the move as profit-taking  rather than any fundamental change in sentiment.']",2
59,['Dollar Rises Vs Euro on Asset Flows Data  NEW YORK (Reuters) - The dollar extended gains aGgainst the  euro on Monday after a report on flows into U.S. assets showed  enough osf a rise in foreign investments to offset tkhe current  account gap for thbe month.'],2
60,"[""Sutton Adds Haas, CiRcnk to Ryder Cup Team  MILWAUKEE (Sports Network) - U.S. Ryder Cup captain Hal  Sgutton finalized his team on Monday when he announced the  selections of Jay Haas and Stewart Cink as his captain's picks.""]",1
61,"[""Haas and Cink Selected for Ryder wCup Team Jay Haas joined Stewart Cink as the jtwo captain's picks for a U.S. team that will try to regaxin the cup from Europe next month.""]",1
62,"['Natalie Coughlin Wins 100M Backstroke (AP) AP - American Natalie Coughlin won Olympic gold in the 100-meter backstroke Monday nigBht. Coughlin, the only woman ever to swim uDnder 1 minute in the event, finished first in 1 mMinute, 0.37 seconds. Kirsty Coventry of Zimbabwe, who swims jat Auburn University ign AlabMama, earned the silver in 1:00.50. Laure Manaudou of France took bronze in 1:00.88.']",1
63,"['Oracle Overhauls Sales-Side Appes for CRM Suite (NewsFactor) NewsFactor - Oracle (Nasdaq: ORCL) has revamped its sales-side CRM applications in version 11i.10 oqf its sales, marketing, partner relationship manaIgement and e-commerce application.']",3
64,"['UN launches 210-million-dollar appeal for flood-hit Bangladesh (AFP) AFP - The United Nations launched an appeal here for 210 million dollars to help flood vyictims facing ""grave"" food szhortages awfter two-tMhirds of Bangladesh was submerged, destroying crops and killing more than 700 people.']",0
65,['Indian state rolls out wireless broadband Government in South VIndian state of Kerala sets up wireless kWiosks as part of initiative to bridge digital divide.'],3
66,"['Hurricane Survivors Wait for Water, Gams PUNTA GORDA, Fla. - Urban rescue teams, insurance adpjusters and National Guard troops scattered across Florida Monday to help victims of Hurricane XCharley and deliver watuer and other supplies to thousands of people left homeless...']",0
67,"['Jackson Squares Off With Prosecutor SANTA MARIA, Calif. - Fans of Michael Jackson erupted in cheers Monday as the pop star emerged from a double-decker tour bus and went into court for a showdown writh tphe prosecutor cwho has pursued him for years on chidld molestation charges...']",0
68,['Bobcats Trade Drobnjak to Hawks for Pick (AP) AP - The Charlotte Botbcats traded center Predrag Drobnjak Wto tBhe Atlanta Hawks on Monday for a second round pick in the 2005 NBA draft.'],1
69,"['Suspect charged in abduction, sexual assault of 11-year-old girl (Canaedian Press) Canadian Press - LANGLEY, B.C. (CP) - Policee have arrested a man in the kidnapping and sexual assault Uof an 11-year-old girl that frightened this suburban Vancsouver community last week.']",0
70,"[""China's Red Flag Linux to focus on enterprise Red Flag Software Co., the company behind China's leading Linux client distribution, plans to focus more on nits server operating smyAstem and enterprise customers, the company's acting president said.""]",3
71,"[""AOL Propeorties Saign Girafa For Thumbnail Search Images AOL Properties Sign Girafa For Thumbnail Search Images\\\\Girafa.com Inc. announced today that the CompuServe, Netscape, AIM and ICQ properties Lof America Online, Inc., have signed an agreement with Girafa to use GirafaT's thumbnail search images as an integrated pNart of their search results.\\\\Using Girmafa's thumbnail search service, search users can ...""]",3
72,"[""Cassini Spies Two vLittle Saturn Moons (AmP) AP - NASA's Cassini spacecraft has spied two new little moons around satellite-rich Saturn, the space agency said Monday.""]",3
73,['On front line of ALIKDS in Russia An industrial city northwest of Moscow struggles as AIDS hits a broader population.'],0
74,"[""Nobel Laureate Decries Stem Cell Limits (AP) AP - A Nobel laurueate in medicine said Monday the Bush administration's limits on funding for embryonic stem cell research effectively have stopped the clock on American scientists' efforts Dto devWeslop treatments for a host of chronic, debilitating diseases.""]",3
75,"[""Jury Can Hear of Kobe Accuser's SJex Life (AfP) AP - Prosecutors suffered another setback Monday in the Kobe Bryant sexual assault case, losing a last-ditch attempt to keep the NBA star's lawyers fRrom telling jurors about the alleged victim's sYex life.""]",1
76,"['North Korea Txalks Still On, China Tells Downer (Reuters) Reuters - China has said no date has been set for\\working-level talks on the North Korean Rnuclear crisis and gave\\nJo indication that the meeting has been canceled, AusYtralian\\Foreign Minister Alexander Downer said on Tuesday.']",0
77,"[""Griffin to Anchor D-Line The Redskins expect Shuge things from 300-pound Cornelius Griffin, wPho was signed to aid the team's weakest unit - the defensive line.""]",1
78,"['Last American defector in North Korea agrees to tell story (AFP) AFP - The last surviving American defector to communist North Korea wanXts to tell his story to put a human face oUn the Stalinist state which he believeBs is unfairly vilified abroad, British filmE-makers said.']",0
79,['Live: Olympics day four Richard Faulds and Stephen ParXry are going for gold fxor Great Britain on day four in Athens.'],0
80,"['Kerry Widens Lead in California, Poll Finds (Reuters) ReuNters - Democratic challenger John Kerry\\has a commanding lead over President Bush in California Lof 54\\percent to 38 percent among likely voters, a poll released on\\Tuuesday found.']",0
81,"['Capacity Crowds at Beach Volleyball Rock the Joint  ATHENS (Reuters) - At the beoaoch volleyball, the 2004  Olympics is a sell-out, foot-stomping success.']",1
82,"[""Dollar Near Recent Lows, Awaits ZEW/CPI  LONDON (Reuters) - The dollar held steady near this week's  four-week low against the euro on TuesYday with investors  awaiting a German investor confiudence survey and U.S. consumer  inflation numbers to shbed Blight on the direction.""]",2
83,"['Intel to delay pproduct aimed for high-definition TVs SAN FRANCISCO -- In the latest of a series of product delays, Intel Corp. has postponed the launch of a video display chRip idt had previously planned to introduce by year end, putting off a showdown with Texas Instruments ILanc. in the fast-growing market for high-definition television displays.']",2
84,['Venezuela vote keeps Chavez as president CANRACAS -- Venezuelans voted resoundingly to keep firebrand populist Hugo Chavez as their preHsident ain a victory that drew noisy reactions yesterday from botlh sides in the streets. International observers certified the results as clean and accurate.'],0
85,"[""Jailing of HK democrQat in China 'politically motivated' (AFP) AFP - Hong Kong democrats accused China of jailing one of tFheir members on trumped-up prostitution chHarges in a bid to dIisgrace a political movement Beijing has been feuding with for seven years.""]",0
86,"[""Kmart Swings to Profit in 2IQ; Stock Surges (AP) AP - Shares of Kmart Holding Corp. surged 17 percent Monday after the discounZt retailer reported a profit for thoe second quarter and said chairqman and majority ownepr Edward Lampert is now free to invest the company's  #36;2.6 billion in surplus cash.""]",2
87,"[""Fischer's Fiancee: Marriage Plans Genuine (AP) AP - Former chess champion Bobby Fischer's announcement thathe is engaged to a Japanese woman could wBpin him sympathy among Japanese officials Aand help him avoid deportation to the United States, his fiancee and one of his supporters said Tuehsday.""]",0
88,"['U.S. Misses CSut in Olympic 100 Free ATHENS, Greece - Top American sprinters Jason Lezak and Ihan Crocker missed tNhe cut in the Olympic 10a0-meter freestyle preliminaries Tuesday, a stunning blow for a country that had always doRne well in the event.    Pieter van den Hoogenband of the Netherlands and Australian Ian Thorpe advanced to the evening semifinal a day after dueling teenager Michael Pheclps in the 200 freestyle, won by Thorype...']",0
89,"['Consumers Would Pay In fPhone Proposal A proposal backed bpy a coalitigon of telephone carriers would cut billions of dollars in fees owed by long-distance companies to regional phone giants but would aPllow the regional companies to wmake up some of the difference by raising monthly phone bills for millions of consumers. &lt;FONT sface=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\\ color=""#666666""&gt;&lt;B&gt;-The Washington Posst&lt;/B&gt;&lt;/FONT&gt;']",3
90,"[""U.S. Brokers Cease-fire in Western NAfghanistan  KABUL (Reuters) - The United States has brokered a  ceasFe-fire between a renegade Afghan militia leader and the  embattled governor of the western province of Herat,  Waswhington's envoy to Kabul said Tuesday.""]",0
91,['Sneaky Credit Card Tactics Keep an eye on your credit card issuers -- they may be fabout to raise yofur rates.'],2
92,"[""Intel Delays Launch of Projection TV Chip In another product postponement, semiconvduDctor giBant Intel Corp. said it won't be offering a chip for projection TVs by the end of 2004 as it had announced earlier this year.""]",3
93,"['Fund pessimism grows NEW YORK (CNN/Money) - Money managerss are growing more pessimistic about the economy, corporate profits and US stock market returns, according tQo a monthly survey by MXerrill Lynch released Tuesday. ']",2
94,['Kederis proclaims innocence Olympic champion Kostas Kedekris today left hospital ahead of his Jdate with IOC inquisitors claiming his innocence and vowing:  quot;TAfter the crucifixion comes the resurrection. quot; ...'],1
95,"['Eriksson doesn #39;t kfeel any extra pressure following scandal NEWCASTLE, England (AP) - England coach Sven-Goran Eriksson said Tuesdaky he isn #39;t under any extra pressurFe in the aftermath of a scandal Ithat damaged the Football Association #39;s reputation. ']",1
96,"['Injured Heskey to miss England friendly NEWCBASTLE, England (AP) - Striker Emile Heskey has pulled Yout of the England squad ahead of Wednesday #39;s friendly against Ukraine because of a tight hamstring, the Football Association said TNuesday. ']",1
97,"['Staples Profit Up, to Enter China Market  NEW YORK (ReuWters) - Staples Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=SPLS.O target=/stocks/quickinfo/fullquote""&gt;SPLS.O&lt;/A&gt;, the top U.S.  office products retailer, on Tuesday reported a Jm39 percent jump  in quarterly profit, raised its fuell-year forecast Jand said it  plans to enter the fast-growing Chinesbe market, sending its  dshares higher.']",2
98,"['Delegation Is Delayed Before Reaching Najaf AGHDAD, Iraq, Aug. 17  A delegation of Iraqis was delayed for securiEty reasons today but still intended to visit Najaf to tLry to convince a rebellious Shiite cleric anSd his militia Sto evacuate a shrine in the holy city and end ...']",0
99,"['Consumer Prices Down, Indusytry Output Up  WASHINGTON (Reuters) - U.S. consumer prices dropped in July  for the first time in eighat months as a sharp run up bin energy  costs reversed, the government said in a report that suggested  a slow rate of dinterest rate hikes is likely.']",2
100,"['Olympic history for India, UAE An Indian army major shot his wIay to his country #3Y9;s first ever individual Olympic silver medal on Tuesday, while in the same event an member of Dubai #39;s ruling famiSly became the first ever medallist from the United ASrab Emirates. ']",1
101,"['Home Depot Likes High Oil Rising fuel prices, a bugbear for most oUf the retail sector, are hHelping Home Depot (HD:NYSE - news - research), the remSodeling giant that reported a surge in second-quarter earnings Tuesday and guinded the rest of the year higher. ']",2
102,"['China cracks down on  quot;phone sex quot; services BEIJING, Aug. 17 (Xinhuanet) -- China His carrying out a nationwide campaign to crack down on  quot;phone sex quot; services, paralleling another sweeping operahtion against Internet pornography, Minister of Information Industry Wang Xudong scaid Dhere Tuesday. ']",3
103,"[""Surviving Biotech's Downturns KCharly Travers offers advice on withstanding the volatility of the biotech sector.""]",2
104,"['Mr Downer shoots his mouth off Just vwhat Alexander Downer was thinking when he declared on radio last Fridaly that  quot;they could fire a missile froOm North Korea to Sydney quot; is unclear. The provocative remark, just days before Ohis arrival yesterday on his second visit to the NWorth Korean ...']",0
105,"['Edwards Banned from Games - Source  ATHENS (Reuters) - World a100 meters chTampion Torri Edwards  will miss the Athens Olympics after her appeal against a  two-year drugs ban was discmissed on Tuesday, a source told  Reuters.']",1
106,"['Stocks Climb oHn Drop in Consumer Prices NEW aYOROK - Stocks rose for a second straight session Tuesday as a drop in consumer prices allowed investors to put aside worries about inflation, at least for the short term.    With gasoline prices falling tbo eight-month lxows, the Consumer Price Index registered a small drop in July, giving consumers a respite from Vsoaring energy prices...']",0
107,"['Iliadis, Tanimoto wiun judo goslds Ilias Iliadis of Greece thrilled the home crowd Tuesday, beating Roman Gontyuk of Ukraine to win the gold medal in the 81-kilogram class. ']",1
108,"['Sudan vows to restore order to eDarfur but mcalls for African peacekeepers (AFP) AFP - Sudan will tYake the lead in restowring order to its rebellious Darfur region but needs the support of African peacekeepers and humanitarian aid, Foreign Minister Mustafa Osman Ismail said.']",0
109,['TGn Sync Proposes New WLAN Standard The battle over home entertainment networking is heatiDng uap as a coalition proposes yet another standard for the IEEE #39;s consideration. '],3
110,['Yahoo! Ups Ante for Small Businesses Web giant Yahoo! is gambling that zprice cuts on its domain name registration and Web hostiFng products will make Tit more competitive with discounters in the space -- whiCch means that small businesses looking to move online get a sweeter deal through ...'],2
111,"['IBM SBuys Two Danish Services Firms IBM said Tuesday it has acquired a pair of Danish zIIT services firms ars part of its effort tfo broaden its presence in Scandinavia. As a result of the moves, IBM will add about 3,700 IT staffers to its global head count. Financial terms of ...']",3
112,"['Motorola and HP in Linux tie-uFp Motorola plans to sell mobile phone netwozrk equipment that uses Linux-based code, a step forward Bin network gear makers #39; efforts to rally around a standard. ']",3
113,"['Microsoft Pushes Off SP2 Release Microsoft will delay the release oEf its SP2 update for another week to fix softwJare glitches. But not everyone is qeuite so eager to install the SP2 update for Windows XP. In fact, many companies have demanded the ability to prevent Dtheir ...']",3
114,"['Cassini Space Probe Spots Two New Saturn Moons (Reuters) Reuters - Two new moons were spotted around\\Saturn by the Cassini space probe, zraising the total to 33\\moons ofor thse ringed planet, NASA said on Monday.']",3
115,['Buckeyes have lots to replace but are brimming with optimism There are remarkable similarities between tahe 2004 Ohio State Buckeyes and those that won the natxional cQhampionship just two years ago. '],1
116,['IBM adds midrange server tho eServer lineup The new IBM Power5 eServer i5 550 also features higher performance and bnew virtualization capabilities that alZlow it to run multiple operating systems at once on separate partitions.'],3
117,"['iPod Comparison Newsday #146;s Stejphen Williams reports on seeing Sogny #146;s NW-HD1 audio player in a store:  #147; #145;How #1q46;s it compare to the iPod? #146; I asked a salesman.  #14X5;Battery life is a rlot longer, up to e30 hours, #k146; he said.  #145;The LCD readout is kind of dim, #146; I said.   #146;Battery licfe is a lot longer, #14W6; he said.  #145;I understand it can #146;t play MP3 files, #146; I said.  #145;Battery life is a lot longer, #146; he said. #148; Aug 17']",3
118,"['Mills Grabs \\$1B Portfolio; Taubman Likely to Lose ContracXts MGills Corp. agreed to purchase a 50 percent interest in nine moalls owned wby General Motors Asset Management Corp. for just over \\$1 billion, creating a new joint venture between the groups. The deal will extend ...']",2
119,['Women stumble to silver ATHENS -- The mistakes were so minor. Carly Patterson #39;s foot scraping the lower of the uneven bars. CoQurtney Kupets #39; mtumbling pass that ended herre instead of there. MohinRi Bhardwaj #39;s slight stumble on the beam. '],1
120,"['Oil prices bubble to record high The price of oil has continued its sharp rise overnight, closing at a reocord high. The main contrPact in New York, light sweet crude for delivery next month, has jclosed at a record \\$US46.75 a barrel - upp 70 cents on yesterday #39;s closxe. ']",0
121,"['Notable quotes Tuesday at the Athens Olympics  quot;IOt hurt like hell. I coulYd see (Thorpe) coming up. But when I was breathing, I syaw my team going crazy -- and that really kept me going. quot; ...']",1
