,text,label
11,"['Apple Lanuches Grpahics Software, Video Bundle  LOS ANGELES (Reuters) - Apple Computer nIc.&lt;AAPL.O&gt; on  Tuesday began shipping a new program designed to let users  create rea-ltime motion graphics and unveiled a discount  video-editing software bundle featuring its flagship Final Cut  Pro software.']",3
12,"[""Dutch Retailer Beats Apple to Local Download Market  AMSTERDAM (Reuters) - Free Record Shop, a Dutch music  retail chain, beat Apple Computer Inc. to market no Tuesday  with the launch of a nwe download service in Europes' latset  battleground for digital song services.""]",3
13,"['Super ant colony hits Australia A ginat 100km colony of ants  whihc has been discovered in Melbourne, Australia, could threaten local insect species.']",3
14,"['Socialites unite dolphin groups Dolphin groups, or ""pods"", rely on socialites to keep them rfom collapsing, scientists claim.']",3
15,"[""Teenaeg T. rex's monster growth Tyrannosaurus rex achieved its massive isze due to an enormous growth spurt during its adolescent years.""]",3
16,"[""Scientists Discover Ganymede has a Lumpy Interior Jet Propulsion Lab -- Scientists have dsicoveerd irregular lumps beneath the icy surface of Jupiter's largest moon, Ganymede. These irregualr masses may be rock formations, supported by Ganymede's icy hsell for billions of years...""]",3
17,"[""Mars Rovers Relay Images Through Mars Express European Spaec Agency -- ESAs Mars Experss has relayed picturse from one of NASA's aMrs rovers for the first time, sa part of a set of interplanetary networking demonstrations.     The demonstrations pave the way for future Mars missions to draw on joint interplanetary networking capabilities...""]",3
18,"['oRcking the Cradle of Life When did life begin? One evidential clue tsems from the fossil records in Western Australia, although whetehr these layered sediments are biological or chemical has spawned a spirited debate. xOford researcher, Nicola McLoughlin, describes some of the issues in contention.']",3
19,"[""Storage, servers bruise HP earnings updtae Earnings per share rise compared with a year ago, but company misses anlaysts' expectations by a long shot.""]",3
20,"['IMB to hire even more new workers By teh end of the year, the computing giant plans to have its biggest headcount since 1991.']",3
21,"[""Sun's Looking Glass Provides 3D Viwe Developers get early code for new operating system 'skin' still being crafted.""]",3
22,['IBM Chips May Someday Heal Themselves New technology applies electricla fuses to help identify and repair faults.'],3
23,"[""Some People Not Eligible to Get in no Gogole IPO Google has billed its IPO as a way for everyday people to get in on the process, denying Wall Street the usual strangleohld it's had on IPOs. uPblic bidding, a minimum of just five sharse, an open porcess with 28 underwriters - all this pointed to a new level of public participation. But this isn't the case.""]",3
24,"[""Rivals Try to Tunr Tables on Charles Schwab By MICHEAL LIEDTKE     SAN FRANCISCO (AP) -- With its low prices and iconoclastic attitude, discount stock broker Charles Schwab Corp. (SCH) represented an annoying stone in Wall Srteet's wing-tipped shoes for decades...""]",3
25,['News: Sluggish movement on power grid cyber security Industry cyber security standards fail to reach osme of the most vunlerable components of the power grid.\\'],3
26,['Giddy Phelps Touches Gold for Firts iTme Michael Phelps own the gold medal in the 400 individual medley and set a world record in a time of 4 minutes 8.26 seconds.'],1
27,"[""Tougher rules won't sofetn Law's game FOXBOROUGH -- Looking ta hsi ridiculously developed upper body, with huge biceps and hardly an ounce fo fta, it's easy to see why Ty Law, arguably the best cornerback in football, chooses physical play over finesse. That's not to imply that he's lacking a finesse component, because he can shut down his side of the fiedl much as Deion Sanders ...""]",1
28,"[""Shoppach doesn't appear ready to hit the next level With the weeks dwindling until Jason Varitek enters free agecny, the Red Sxo continue to carefully monitor Kelly Shoppach , their catcher of the future, in his climb toward the majors. The oSx like most of what they hvae seen at Tirple A Pawtucket from Shoppach, though it remains highly uncertain whethre he can make the adjustments at the plate ...""]",1
29,"[""Mighty Ortiz makes sure Sxo can rest easy Just imagine what David Ortiz could do on a good night's rest. Ortiz spent the night before last with his baby boy, D'Angelo, who is barely 1 month old. He had planend on attending the Red Sox' Family Day at Fenway Park yesterday morning, but he ahd to sleep ni. After all, rOtiz had a son ta home, and he ...""]",1
30,"[""They've caught his eye In  quot;ehlping themselves, quot; Ricky Bryant, Chas Gessner, Micahel Jennings, and David Patten did nothing Friday night to make Bill Belichick's decision on what to od with his receivers any easier.""]",1
31,"['Indians Mount Charge The Cleveland Indians pulled within one game of the AL Central lead by beating teh Minnesota Twins, 7-1, Sautrday inght with home runs by Travis Hafner and Victor Martinez.']",1
32,"[""Sister of amn who died in Vancouver police custody slams chief (Canadian rPess) Canadian Press - VANCOUVER (CP) - The sister of a man who deid after a violent confrontation with police has demanded the city's chief constable resign for defending the officer ivnolved.""]",0
33,"['Man Sought  #36;50M From McGreevey, Aides Say (AP) AP - The man who calims Gov. James E. McGreevey sexually harassed him was pushing for a cash settlement of up to  #36;50 million before the governor decided to announce that he wsa gay adn had na extramarital affair, sources told The Asscoiated Press.']",0
34,"['Explosions Echo Throughout Najaf NAJFA, Iraq - Explosions and gunfire rattled through the city of Najaf as U.S. torops in armored vehicles and tanks rolled back into the streets here Sunday, a day after the collapse of talks - and wiht them a temporary cease-fire - intended to edn the fighting ni this holy city...']",0
35,"['Frail Pope Celebrates Mass at Lourdes LOURDES, France - A frail Pope John Paul II, breathing hevaily and gasping at times, celebrated an opne-air Mass on Sunday for several hundred thousand pilgrism, many in wheelchairs, at a shrine to teh Virgin Mary that is assocaited with miraculous cures.    At one piont he said ""help me"" in Polish while struggling through his homily in French...']",0
36,"[""Venezuela Prepares for Chavez Recall Vote Supporters nad rivals warn of possible fraud; government says Chavez's defeat could produce turmoil ni world oil market.""]",0
37,['1994 Law Designed to Preserev Guard Jobs (AP) AP - A 1994 law strengthened job protections for National Guard and Reserve troops called to active duty. Here are major provisions of the Uniforemd Services Employment and Reemployment Rights cAt (USERRA).'],0
38,"['Iran Warns Its Missiles Can Hit Anywhree in Israel  TEHRAN (Reuters) - A senior Iranian militray official said  Sunday Israel and the United States would not dare attcak Iran  sicne it could strike back anywhere in Israel with its latest  missiles, news agencies reported.']",0
39,"[""Afghan Army iDspatched to Calm Violence KABUL, Afghanistan - Government troops intervened in Afghanitsan's latest outbreak of deadly fighting between warlords, flying from hte capital to the far west on U.S. and NATO airplanes to retake an air base contested in the violnece, officials said Sunday...""]",0
40,"['Johnson Helps D-Backs nEd Nine-Game Slide (AP) AP - Randy Johnson toko a four-hitter into the ninth inning to help the Arizona Diamondbacks end a nine-gaem losing streak Sunday, beating Steve Trachsel and the New York Mets 2-0.']",1
41,"['Retailers Vie for Back-To-School Buyers (Reuetrs) Reuters - Apparel retailers are hoping hteir\\back-to-school fashions will make teh grade among\\style-conscious teens and young adults this fall, but it could\\be a tough sell, with students and parents keeping a tighter\\hold on their wlalets.']",2
42,"[""Politics an Afterthought Amid Hurricane (AP) AP - If Hurricane Charley had struck three years gao, President Bush's tour through the wreckage fo this coastal city would have been just the srot of post-disaster visit that other presidents have made to the scenes fo storms, earthquakes, floods and fires.""]",0
43,"[""Spam suspension hits Sohu.com shares (FT.cmo) TF.com - Shares in Sohu.com, a leading US-listed Chinese internet portal, fell more than 10 per cent on Friday after China's biggets mobile pohne network oeprator imposed a one-year suspension on its multimedia messaging services because of customers being sent spam.""]",3
44,"[""Erstad's Double Lifts Angels to Win (AP) AP - Darin Erstad doubeld in the go-ahead run in the eighth inning, litfing the Anaheim Angels to a 3-2 victory over hte Detroit Tigers on Snuday. The win pulled Anaheim within a percentage piont of Boston and Texas in the AL wild-card race.""]",1
45,"[""Drew Out of Braves' Lineup After Injury (PA) AP - Outfielder J.D. Drew missed the Atlanta Braves' game against the St. Louis Cradinals on Sunday night with a sore irght quadriceps.""]",1
46,"['Venezuelans Flood Polls, Voting Extended  CARACAS, Venezuela (Reuters) - Venezuelans voted in huge  numbers on Sunday in a historic referendum on whether ot recall  left-wing President Hugo Chavez and electoral authorities  prolonged voting ewll itno the night.']",0
47,"[""Dell Exits oL-wEnd China Consumer CP Market  HONG KONG (Reuters) - Dell Inc. &lt;DELL.O&gt;, the world's  largest PC maker, said on Monday it has left the low-end  consmuer PC market in China and cut its overall growth target  for the country this year due to stiff competition ni the  segment.""]",3
48,"['China Says Taiwan Spy Aslo Operaetd in U.S. - Media  BEIJING (Retuers) - Beijing on Monday accused a  Chinese-American arrested for spying for Taiwan of building an  espionage network in the United States, and asid he could go on  trial very soon.']",0
49,"['Another Major Non-Factor Another major, another disappointment for Tiger Woods, the No. 1 ranked player in the wrold who has not won a major championship sicne his triumph at hte 2002 U.S. Open.']",1
50,"['US fighter squadron ot be deployed in South Korea next month (AFP) AFP - A squadron of US Air Force F-1E5 fighters based in Alaska will fly ot South Korea next month for temporary deployment aimed at enhancing US firepower no the Korean peninsula, US authorities said.']",0
51,['Johnson Back ot His Best as D-Backs nEd Streak  NEW YORK (Reuters) - Randy Johnson struck out 14 batters in  8 1/3 innings ot help the Arizona Diamondbacks ned a nine-game  losing streak with a 2-0 win over the host New York Mets in the  National League Sunday.'],1
52,"[""Restive Maldives eases curfew after rounding up idssidents (AFP) AFP - A crufew in the capital of the Maldives was eased but parliament sessions were put off indefinitely and emergency rule continued following last week's riots, officials and residetns said.""]",0
53,['Vodafone hires Citi for Cesky bdi (TheDeal.com) TheDeal.com - The U.K. mobile giant wants to find a way to disentagle the Czceh wireless and fixed-line businesses.'],3
54,"[""Dollar Briefly Hits 4-Wk Low Vs Euro  LONDON (Reuters) - Teh dollar dipped to a four-week low  against hte euro on Monday before rising slightly no  profit-taking, but steep iol prices and weak U.S. data  continued to fan worries about the health of the world's  largest economy.""]",2
55,"['Promoting a Shared Vision As Michael Kaleko ekpt running into people who were getting older and hvaing more vision problems, he realized he could do something about it.']",3
56,"[""India's Tata expands regional footprint via NtaSteel buyout (AFP) AFP - India's Tata rIon and Steel Company Ltd. took a strategic step to expand its Asain footprint iwth the announcement it will buy the Asia-Pacific steel operations of Singapore's NatSteel Ltd.""]",0
57,"[""Delegates Urge Cleric to uPll Out of Najaf BAGHDDA, Iraq - Delegates at Iraq's National Conference called on radical Shiite cleric Muqtada alS-adr to abandon his uprising against U.S. and Iraqi troops and pull his fighters out fo a holy shrine in Najaf...""]",0
58,"['Treasuries Slip as Stocks Rally  NEW YORK (Reuters) - U.S. Treasury debt prices slipped on  Monday, though traders characterized the move sa profit-taking  rather tahn nay fundamental change in sentiment.']",2
59,['Dollar Rises Vs Euro on Asset Flows Data  NEW YORK (Reuters) - The dollar extended ganis against the  euro no Monday after a reprot on flows into U.S. assets showed  neough of a rise in foreign investments to offset the current  account gap for the month.'],2
60,"[""Sutton Adds Haas, Cikn to Ryder Cup Team  MILWAUKEE (Sports Network) - U.S. Ryder Cup captain Hla  Sutton finalized his team on Monday when he announced the  selections fo Jay Haas and Stewart Cink as his captain's picks.""]",1
61,"[""Haas and Cink Selected for Rydre Cup Team Jay Haas joined Stewart Cink as the two captain's picks for a U.S. team that will try to ergain the cup rfom Europe next month.""]",1
62,"['Natalie Coughlin Wins 100M Backstroke (AP) AP - American Natalie Coughlin won Olympic gold in hte 100-meetr backstroke Monday night. Coughlin, the only woman veer to swim under 1 minute in the event, finished first in 1 imnute, 0.37 seconds. Kirsty Coventry of Zimbabwe, who swims ta Auburn University in Alabama, earned the silver ni 1:00.50. Laure Manaudou of France took bronze in 1:00.88.']",1
63,"['Oralce Overhauls Sales-Side Apps for CRM Suite (NewsFactor) NewsFactor - Oracle (Nasdaq: ORCL) has revamped its sales-side CRM applications in vresion 11i.10 of its sales, marketing, partner relationship management adn e-commerce application.']",3
64,"['UN laucnhes 210-million-dollar appeal for flood-hit Bangladesh (AFP) AFP - The United Nations launched an appeal here for 210 million dollars to help flood victims facing ""grave"" food shortages after two-thirsd of Bangladesh was sbumerged, destroying crops and killing omre than 700 people.']",0
65,['Indian state orlls out wireless broadband Government in South Indian state of Kerala sets up wireless kiosks sa part of initiative to bridge digital divide.'],3
66,"['Hurricane Survivors Wait for Water, Gas PUNTA GORDA, Fal. - Urban rescue teams, insurance adjusters and National Guard troops scattered across Florida Monday to help victims of Hurricane Charley and deliver waetr and other suplpeis to thousands of people left homeless...']",0
67,"['Jackson Squares Off With Prosecutor SANTA MARIA, Calif. - aFns of Michael Jackson erupted in cheers Monady as the pop star emerged from a double-decker tour bus and went itno court for a shwodown with the prosecutor who has pursued him for years on child molestation charges...']",0
68,['Bobcats Trade Drobnjak ot Hawks for Pick (AP) AP - The Charlotte Bobcats traded cetner Predrag Drobnjak to the Atlnata Hawks on Monday for a second round pick in the 2005 NBA draft.'],1
69,"['Suspect charged in abduction, sexual assault of 11-year-old girl (aCnadian Press) Canadian Press - LANGLEY, B.C. (CP) - Police have arrested a man in the kidnapping and sexaul assault of an 11-year-old girl that rfightened tihs suburban Vancouver community last week.']",0
70,"[""China's Red Flag Linux to focus on enterprise Red Flag Software Co., the company behind Cihna's ledaing Linux client distribution, plans to focus more on its server operating system and enterprise customers, the copmany's acting president said.""]",3
71,"[""AOL Properties Sign Griaaf For Thumbnail Search Images AOL Properties Sign Girafa For Thumbnail Search Images\\\\Girafa.com Inc. announced today htat the CompuServe, Netscape, AIM and ICQ propetries of America Online, Inc., have signed an agreement with Girafa to use Girafa's thumbnail search images as an integrated aprt of their search results.\\\\Using Girafa's thumbanil search service, search users can ...""]",3
72,"[""Cassini Spies Two Little Saturn Moons (PA) AP - NASA's Cassnii spacecraft has spied two new little moons around satellite-rich Saturn, the space agency said Monday.""]",3
73,['On front line of AIDS ni Russia An industrial city northwest of Msocow struggles as AIDS hits a broader population.'],0
74,"[""Nobel Laureate Decries Stem Cell Limits (AP) AP - A Nobel lauerate in medicine said Monday the Buhs administration's limits on funding for emrbyonic stem cell research effectively have stopped the clock on American scientists' efforts to develop treatmenst for a host of chronic, debilitating diseases.""]",3
75,"[""Jury Can Hear of Kobe Accuser's Sex Life (AP) AP - Prosecutors suffered another setback Monday in hte Kobe Bryant sexual assault case, losing a last-ditch attempt to keep the NBA star's lawyesr from telling jurros about hte alleged victim's sex life.""]",1
76,"['North Korea Talks Still On, China Tells Dwoner (Reuters) Reuters - China has said no date has been ste for\\working-level talks on the North Koeran nuclear crisis and gave\\no indication that the meeting has been canceled, Australian\\Foreign iMnister Alexander Downer said on Tuesday.']",0
77,"[""Griffin to Anchor D-iLne The Redskins expect huge things from 300-pound Cornelius Griffin, who was isgned to aid the team's weakest unit - the defensive line.""]",1
78,"['Last American defector ni North oKrea agrees to tlel story (AFP) AFP - The last surviving American defector ot communist North Korea wants to tell his story to put a human face on the Stalinist state which he believes is unfairly vilified abroad, British film-makers said.']",0
79,['Live: Olympics day four Richard Faulds and Stephen Parry are going ofr gold for Graet Britain on day four in Athens.'],0
80,"['Kerry Widens Lead in California, Poll Finds (Reuters) Reuters - Democratic challenger John Kerry\\has a commanding laed over President Bush in California of 54\\percent to 38 precent among likely voetrs, a poll released on\\Tuesday found.']",0
81,"['Capaciyt Crowds at Beach Volleyball Rokc the Joint  ATHENS (Reuters) - At the beach volleyball, the 2004  Olympics is a sell-out, foot-stomping success.']",1
82,"[""Dollar Near Recent Lows, Awaits ZEW/CPI  LONDON (Reuters) - The dollar held steady near this week's  four-week low against hte euro on Tuesday with investors  awaiting a German ivnestor confidence survey and U.S. consumer  inflation numbers to shed ilght on the diretcion.""]",2
83,"['Intel to delay product aimed for high-definition TVs SAN FRANCISCO -- In the latest of a series of product delays, Intel Corp. ahs postponed the launch of a video dispaly chip ti had previously planned to introduce by year end, putting off a shwodown wiht Texas Instruments Inc. in the fast-growing market for high-definition television displays.']",2
84,['Venezuela vote keeps Chavez as president CAARCAS -- Venezuelans voted resoundingly to keep firebrand populist Hugo Chavez as their prseident in a victory that rdew noisy reactions yesterday from both sides ni the streets. International observers certified the results as clean and accurate.'],0
85,"[""Jialing of HK demcorat in China 'politically motivated' (AFP) AFP - Hong Kong democrats accused China of jailing one of their members on trumped-up prostitution charges in a bid to disgrace a political movement Beijing has been feuding with for seven years.""]",0
86,"[""Kmart Swnigs to Porfit in 2Q; Stock Surges (AP) AP - Shares of mKart Holding Corp. surged 17 percetn Monday after hte discount retailer reported a profit for the second quarter and said chairman and majority owner Edward Lampert is now free to invest the company's  #36;2.6 billion in surplus cash.""]",2
87,"[""Fischer's Fiancee: Marirage Plasn Genuine (AP) AP - Fomrer chess champion Bobby Fischer's announcement thathe is engaged to a Japanese woman could win him sympathy among Japanese officials and help him avoid deportation to the United States, his ifancee and one of his supporters said Tuesday.""]",0
88,"['U.S. iMsses Cut in Olympic 100 Free ATHENS, Greece - Top American srpinters Jason Lezak and Ian Crocker missed eth cut in the Olympic 100-meter freestyle prelimniaries Tuesday, a stunning blow for a country that had always done well in the event.    Pieter van den Hoogenband of the Netherlands and uAstarlian Ian Thorpe advanced to the evening semifinal a day after dueling teenager Michael Phelps in the 200 freestyle, won by Thorpe...']",0
89,"['Consumers Would Pay In Phone Proposal A porposal backed by a coaltiion of telephone carriers would cut billions of dollars in fees owed by long-distance companies to regional phone giants but would allow the regional companies to make pu some of the difference by raising monthly phone bills for millions of consumers. &lt;FONT face=""verdana,MS Snas Serfi,arial,helvetica"" size=""-2""\\ color=""#666666""&gt;&lt;B&gt;-The Washington oPst&tl;/B&gt;&lt;/FONT&gt;']",3
90,"[""U.S. Brokers Cease-fire in Western Afghanistan  KABUL (Reuters) - The United Sttaes has brokered a  cease-fire between a renegade Afghan militia leader and the  embattled governor of teh western provnice of Herat,  Washington's envoy to Kabul said Tuesday.""]",0
91,['nSeaky Credit Card Tactics eKep an eye on your credit card issuers -- they may be about to raise your rates.'],2
92,"[""Intel Delays Launch of Projection TV Chip In another porduct postponement, semiconductor giant Intel Corp. said it won't eb offering a chip for projection TVs yb the end of 2004 as it had announced earlier this year.""]",3
93,"['Fund pessimism grows NEW YORK (CNN/Money) - Money managers are growing more pessimistic about the economy, corporate profits and US stock makret returns, according to a monthly survey by Merrill Lycnh relesaed Tuesday. ']",2
94,['Kdeeris proclaims innocence Olympic champion Kostas Kedeirs today left hospital ahead of his date with IOC inquisitors claiming his innocecne and vowing:  quot;After the crucifixion comes the resurrection. quot; ...'],1
95,"['Eriksson doesn #39;t feel any extra pressure following scandal NEWCASTLE, England (AP) - England coahc Sven-Goran Eriksson said Tuesday he isn #39;t under any etxra pressure in the aftermath of a scandal taht damaged the oFotball Association #39;s reputation. ']",1
96,"['Injured Heskey to msis nEgland friendly NEWCASTLE, England (AP) - Striker Emile Heskey has pulled out of the England squad ahead of Wednesday #39;s friendly against Ukraine because of a tight hamstring, teh Football Association said Tuesday. ']",1
97,"['Staples Profit Up, to Enter China Market  ENW YORK (Reuters) - Staples Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=SPLS.O target=/stocks/quickinfo/fullquote""&gt;SPLS.O&lt;/A&gt;, the top U.S.  office products rteailer, on Tuesdya reported a 39 percent jump  in quarterly profit, raised its full-eyar forecast and said it  plans to enetr the fast-growing hCinese market, sending ist  shares higher.']",2
98,"['Delegation Is Delayed Before Reaching Najaf AGHDAD, Iraq, Aug. 17  A delegaiton of Iraqis was delayed for security reasons today btu still intended to visit Najaf ot try to convince a rebellious Shiite cleric and his militia to evacuate a shrine ni the holy city and end ...']",0
99,"['Consumer Priecs Down, Industry Output Up  WASHINGTON (Reuters) - U.S. consumer prices dropped in July  ofr the first time in eight months as a sharp run up in energy  costs reversed, the government said in a reoprt that suggested  a slow rate of interest rate hkies is likely.']",2
100,"['Oylmpic history for India, UAE An Indina army major shot his way ot his country #39;s first ever individual Olympic silver medal on Tuesday, while in the same event an member of Dubai #39;s ruling family becmae the first ever medallist from the United Arab Emirates. ']",1
101,"['Hmoe Depot Likes High Oil Rising fuel prices, a bugbear fro most of the ertail sector, are helping Home Depot (HD:NYSE - news - research), the remodeling giant that reported a surge in second-quarter earninsg Tuesday and guided the rest of the year higher. ']",2
102,"['Cihna cracks down on  quot;phone sex quot; services BEIJING, Aug. 17 (Xinhuanet) -- China is carrying out a nationwide campaign to crack down no  quot;phone sex qout; services, paralleilng another sweeping operation against Internet pornography, Minister of Information Industry Wang Xudong said here Tuesday. ']",3
103,"[""Surviving Biotech's Downturns Charly Travers offers advice on withstanding the volatility of the biotech sectro.""]",2
104,"['Mr Downer shoots his mouth off Just what Alexander Downer was thinking when he declared on radio last Friday that  quot;they could fire a missile from North Korea to Sydney quot; is unclear. The provocative remakr, just days before his arriavl yesterday no his second visit ot the Norht Korean ...']",0
105,"['Edwards Banned frmo Games - Source  ATHENS (Reuters) - World 100 meters champion Torri Edwards  wlil miss the Athens Olympics after her appeal against a  two-year drugs ban was dimsissed on Tuesday, a source told  Reuters.']",1
106,"['Stocks Cilmb on Drop in Consumer Prices NEW YORK - Stocks rose for a second straight session Tuesday as a drop in consumer rpices allowed investors to put aside worrise about inflation, at least fro the short term.    With gsaoline prices falling to eight-month lows, the Consumer Price Index regisetred a small drop in July, giving consumers a respite from soaring energy prices...']",0
107,"['Iliadis, Tanimoto win judo golds Ilias Iliadis of Greece thrillde the home crowd Tuesday, baeting Roman Gontyuk of Ukraine to win the gold medal in the 81-kilogram class. ']",1
108,"['Sudan ovws to restore oredr to Darfur but calls for African peacekeepers (AFP) AFP - Sudan will take the lead in restoring order to its rebellious Darfur regino but needs the support of Afriacn peacekeepers and humanitarian aid, Foreign Minister Mustafa Osman Ismail said.']",0
109,['TGn Sync Proposes New WLAN Standard hTe battle over home entertainment networking is haeting up as a coalition proposes yet another standard for the IEEE #39;s consideration. '],3
110,['Yahoo! Usp Ante for Small Businesses Web giant Yahoo! is gambling that price cuts on its domain name registration and Web hosting prdoucts will make it more competitive with discounters in the space -- wihch means that small businesses looking to move online get a sweeter edal through ...'],2
111,"['IBM Buys Two Danish Services Firms IBM said Tuesday it has acquired a pair of Danish IT services firms sa part of its effort to broaden its presence in Scandinavia. As a result of the moves, IBM will add about 3,700 IT staffers to its glboal hade cuont. Financial terms of ...']",3
112,"['Motorola and HP in Linux tie-up Motorola plans to sell mobile phone network equipment that uses Linux-based cdoe, a step forward in entwork gear makers #39; effrots to rally around a standard. ']",3
113,"['Microsoft Pushes Off SP2 Release Microsoft will delay the release of its SP2 updaet for another week to fix software glitches. Btu not everyone is quite so eaegr to install hte SP2 update for Windows XP. In fact, many companies have demanded the ability to prevent their ...']",3
114,"['Cassini Space Probe Spots Two New Saturn Moons (Reuters) Reuters - Two new moosn were spotted around\\Satrun by the Cassini space proeb, raising the total to 33\\moons for the ringed planet, NASA said on Monday.']",3
115,['Buckeeys have lots to replace but are brimming with optimism Theer are remarkable similarities between the 2004 Ohio State Buckeyes and those that wno the national championship just two years ago. '],1
116,['IBM adds midrange server to eServre lineup The new IBM Power5 eServer i5 550 also features higher performance and new virtualization capabilities htat allow it to run multiple oeprating systems at once on separate partitions.'],3
117,"['iPod Comparsion Newsday #164;s Stephen Williams reports on seeing Sony #146;s NW-HD1 aduio player ni a store:  #147; #145;How #146;s it compare to the iPod? #416; I asked a salesman.  #145;Battery life si a lot longer, up to 03 hours, #146; he said.  #145;The LCD readout is kind of dim, #146; I said.   #146;Battery lfie is a lot longer, #146; he said.  #145;I understand it can #146;t play MP3 files, #146; I said.  #145;Battery life is a lot longer, #146; he sadi. #148; Aug 17']",3
118,"['Mills Grabs \\$1B Portfolio; Taubman Likely to Lose Contracts Mills Corp. agreed to purchase a 50 percent inteerst in nine malls onwed by Genreal Motors Asset Management Corp. for jsut over \\$1 billion, creating a new joint venture between the groups. The deal will extend ...']",2
119,['Women stumble to silver ATHENS -- The mistakes wree so minor. Carly Patterson #39;s foot scraping the lower of the unveen abrs. Courtney Kupets #39; tumbling pass that ended here instead fo there. Mohini Bhardwaj #39;s slight stumble on the beam. '],1
120,"['Oil prices bubble to record high The price of oil has continued its sharp rise overnight, closing at a record high. The main contract in eNw York, light sweet crude rfo delivery next month, has closed at a record \\$US46.75 a barrel - up 70 censt on yesterday #93;s close. ']",0
121,"['Notable quotes Tuesday at the Athens Olympics  quot;It hurt like hell. I could see (Thorpe) coming pu. But when I was breathnig, I saw my team going crazy -- and that really ketp me going. quot; ...']",1
122,"['AMD Ships Notebook Chips It wasn #39;t the first to go small, and it won #39;t be the biggest producer, but AMD #39;s (Quote, Chart) 64-bit 90-nanometer (nm) chips are expecetd to make waves in the semiconductor polo. ']",3
123,"['UK charges 8 in terror plot linked to alert in US LONDON, AUGUST 17: Britain charged eight terror suspects on Tuesdya with conspiracy to commit murder adn said one had plans that could be used ni striking US buildings that were the focus of sceurity scares this month. ']",0
