,text,label
27,"[""Tougher rules won't soften Law's game FOXBOROUGH -- Looking at his ridiculously developed upper body, with sumptuous biceps and hardly an ounce of fat, it's natural to see why Ty Law, arguably the best cornerback in football, selects physical play over finesse. That's not to imply that he's lacking a finesse component, because he can shut down his side of the point extra as Deion Sanders ...""]",1
28,"[""Shoppach doesn't appear ready to hit the next film With the weeks lowering until Jason Varitek enters free agency, the Red Sox continue to carefully monitor Kelly Shoppach , their catcher of the future, in his climb toward the majors. The Sox like most of what they undergo seen at Triple A Pawtucket from Shoppach, though it remains high unassured whether he can make the adjustments at the plate ...""]",1
29,"[""Mighty Ortiz arranges sure Sox can rest easy Overwhelmingly imagine what David Ortiz could do on a good night's rest. Ortiz spent the night before foregone with his baby boy, D'Angelo, who is barely 1 month old. He had planned on attending the Red Sox' Family Day at Fenway Park yesterday morning, but he had to sleep in. After all, Ortiz sustained a son at home, and he ...""]",1
30,"[""They've hunted his eye In  quot;rescuing themselves, quot; Ricky Bryant, Chas Gessner, Michael Jennings, and David Patten overlaid nothing Friday night to make Bill Belichick's decision on what to do with his receivers any easier.""]",1
31,"['Indians Mount Charge The Cleveland Indians pulled within one game of the AL Central lead by beating the Minnesota Twins, 7-1, Saturday night with home championships by Travis Hafner and Victor Martinez.']",1
32,"[""Sister of man who died in Vancouver police custody slams flagship (Canadian Press) Canadian Press - VANCOUVER (CP) - The sister of a man who died after a uncharitable confrontation with police possesses demanded the city's chief constable resign for boosting the officer involved.""]",0
33,"['Man Sought  #36;50M From McGreevey, Aides Say (AP) AP - The mister who claims Gov. James E. McGreevey sexually jumbled him was pushing for a bid settlement of up to  #36;50 million before the governor decided to announce that he was vivacious and had an extramarital attendance, sources told The Associated Press.']",0
34,"['Explosions Echo Throughout Najaf NAJAF, Iraq - Explosions and gunfire symbolized through the city of Najaf as U.S. troops in armored vehicles and tanks crossed back into the streets here Sunday, a day after the collapse of talks - and with them a temporary cease-fire - intended to end the trial in this holy city...']",0
35,"['Frail Pope Celebrates Mass at Lourdes LOURDES, France - A wilted Pope John Paul II, uncovering deeply and gasping at times, congratulated an open-air Mass on Sunday for several hundred thousand pilgrims, many in wheelchairs, at a shrine to the Virgin Mary that is associated with bizarre cures.    At one point he said ""help me"" in Polish while struggling through his homily in French...']",0
36,"[""Venezuela Prepares for Chavez Recall Vote Supporters and rivals warn of possible fraud; government enunciates Chavez's defeat could produce agitation in world oil market.""]",0
37,['1994 Law Designed to Preserve Guard Enables (AP) AP - A 1994 law strengthened job protections for National Guard and Reserve troops phoned to active duty. Here are major provisions of the Uniformed Services Employment and Reemployment Rights Act (USERRA).'],0
38,"['Iran Warns Its Missiles Can Box Flatly in Israel  TEHRAN (Reuters) - A senior Iranian military official said  Sunday Israel and the United States would not dare attack Iran  since it could strike backward anywhere in Israel with its latest  missiles, news agencies reported.']",0
39,"[""Afghan Army Dispatched to Calm Violence KABUL, Afghanistan - Government troops intervened in Afghanistan's latest outbreak of virulent fighting between warlords, flying from the principal to the far west on U.S. and NATO airplanes to retake an expression guideline contested in the violence, officials said Sunday...""]",0
40,"['Johnson Helps D-Backs End Nine-Game Slide (AP) AP - Randy Johnson captured a four-hitter into the ninth inning to save the Arizona Diamondbacks end a nine-game losing streak Sunday, beating Steve Trachsel and the New York Mets 2-0.']",1
41,"['Retailers Vie for Back-To-School Buyers (Reuters) Reuters - Apparel retailers are hoping their\\back-to-school fashions will make the grade among\\style-conscious adolescents and young adults this fall, but it could\\be a savage sell, with students and parents keeping a tighter\\pool on their wallets.']",2
42,"[""Politics an Afterthought Amid Hurricane (AP) AP - If Hurricane Charley had suffice three years ago, President Bush's tour through the wreckage of this coastal city would have been through the sort of post-disaster visit that other presidents have implemented to the scenes of storms, earthquakes, floods and fires.""]",0
43,"[""Spam tow hits Sohu.com shares (FT.com) FT.com - Shares in Sohu.com, a introducing US-listed Chinese internet portal, fell more than 10 per cent on Friday after China's mightiest mobile phone network operator executed a one-year suspension on its multimedia wire services because of customers being sent spam.""]",3
44,"[""Erstad's Double Lifts Gnomes to Win (AP) AP - Darin Erstad doubled in the go-ahead government in the eighth inning, shelling the Anaheim Angels to a 3-2 victory over the Detroit Tigers on Sunday. The win pulled Anaheim within a percentage region of Boston and Texas in the AL wild-card hurdle.""]",1
45,"[""Drew Out of Braves' Lineup After Injury (AP) AP - Outfielder J.D. Drew missed the Atlanta Braves' game against the St. Louis Cardinals on Sunday night with a deafening right quadriceps.""]",1
46,"['Venezuelans Flood Polls, Voting Extended  CARACAS, Venezuela (Reuters) - Venezuelans voted in bulky  numbers on Sunday in a historic referendum on whether to recall  left-wing President Hugo Chavez and electoral authorities  prolonged voting overall into the night.']",0
47,"[""Dell Exits Low-End China Consumer PC Market  HONG KONG (Reuters) - Dell Inc. &lt;DELL.O&gt;, the world's  largest PC maker, said on Monday it enjoyes left the low-end  consumer PC sale in China and cut its overall growth target  for the country this year due to bumpy tourney in the  segment.""]",3
48,"['China Says Taiwan Decoy Admittedly Manned in U.S. - Media  BEIJING (Reuters) - Beijing on Monday accused a  Chinese-American arrested for spying for Taiwan of building an  espionage network in the United States, and said he could go on  trial very soon.']",0
49,"['Another Major Non-Factor Another dramatic, another disappointment for Tiger Woods, the No. 1 prioritized player in the world who has not won a major championship since his victory at the 2002 U.S. Open.']",1
50,"['US fighter squadron to be phased in South Korea next month (AFP) AFP - A squadron of US Air Force F-15E fighters based in Alaska will paddle to South Korea next month for temporary deployment aimed at enhancing US firepower on the Korean peninsula, US connoisseurs talked.']",0
51,['Johnson Aback to His Best as D-Backs End Streak  NEW YORK (Reuters) - Randy Johnson flogged out 14 biscuits in  8 1/3 innings to help the Arizona Diamondbacks end a nine-game  losing streak with a 2-0 win over the host New York Mets in the  National League Sunday.'],1
52,"[""Restive Maldives weakens curfew after rounding up dissidents (AFP) AFP - A curfew in the capital of the Maldives was defused but parliament sessions were put off indefinitely and emergency rule continued modelling last week's riots, officials and residents said.""]",0
53,['Vodafone hires Citi for Cesky bid (TheDeal.com) TheDeal.com - The U.K. mobile giant demands to find a approach to disentagle the Czech wireless and fixed-line businesses.'],3
54,"[""Dollar Briefly Hits 4-Wk Low Vs Euro  LONDON (Reuters) - The dollar cleaned to a four-week low  against the euro on Monday before growing slightly on  profit-taking, but steep oil prices and weak U.S. data  continued to fan nibbles about the health of the world's  largest economy.""]",2
55,"['Promoting a Shared Vision As Michael Kaleko kept running into people who were getting older and having more classicism problems, he realized he could work something about it.']",3
56,"[""India's Tata expands regional footprint via NatSteel buyout (AFP) AFP - India's Tata Iron and Steel Company Ltd. made a strategic step to expand its Asian footprint with the announcement it will buy the Asia-Pacific promotion operations of Singapore's NatSteel Ltd.""]",0
57,"[""Delegates Urge Cleric to Pull Out of Najaf BAGHDAD, Iraq - Delegates at Iraq's National Conference called on radical Shiite cleric Muqtada al-Sadr to abandon his uprising against U.S. and Iraqi troops and pull his fighters out of a superlative shrine in Najaf...""]",0
58,"['Treasuries Slip as Stocks Rally  NEW YORK (Reuters) - U.S. Treasury debt prices wronged on  Monday, though traders characterized the transfusion as profit-taking  secondly than any fundamental change in sentiment.']",2
59,['Dollar Surge Vs Euro on Asset Flows Data  NEW YORK (Reuters) - The dollar unfolded gains against the  euro on Monday after a report on flows into U.S. assets showed  enough of a rise in foreign investments to counterbalanced the current  account margin for the month.'],2
60,"[""Sutton Adds Haas, Cink to Ryder Cup Team  MILWAUKEE (Sports Network) - U.S. Ryder Cup captain Hal  Sutton ended his team on Monday when he announced the  selections of Jay Haas and Stewart Cink as his captain's selections.""]",1
61,"[""Haas and Cink Plucked for Ryder Cup Team Jay Haas joined Stewart Cink as the two captain's clamps for a U.S. team that will try to get the cup from Europe next month.""]",1
62,"['Natalie Coughlin Wins 100M Backstroke (AP) AP - American Natalie Coughlin won Olympic gold in the 100-meter backstroke Monday night. Coughlin, the only woman historically to swim under 1 minute in the event, satisfied third in 1 minute, 0.37 times. Kirsty Coventry of Zimbabwe, who swims at Auburn University in Alabama, earned the silver in 1:00.50. Laure Manaudou of France capitalized bronze in 1:00.88.']",1
63,"['Oracle Overhauls Sales-Side Apps for CRM Suite (NewsFactor) NewsFactor - Oracle (Nasdaq: ORCL) needs revamped its sales-side CRM applications in version 11i.10 of its sales, marketing, mate relationship management and e-commerce application.']",3
64,"['UN stages 210-million-dollar appeal for flood-hit Bangladesh (AFP) AFP - The United Nations launched an appeal here for 210 million dollars to help flood victims facing ""majestic"" food shortages after two-thirds of Bangladesh was submerged, flubbing crops and killing more than 700 people.']",0
65,['Indian state wallows out wireless broadband Government in South Indian state of Kerala slices up wireless kiosks as part of initiative to bridge digital divide.'],3
66,"['Hurricane Survivors Wait for Water, Gas PUNTA GORDA, Fla. - Urban rescue teams, insurance adjusters and National Guard troops scattered across Florida Monday to help victims of Hurricane Charley and broadcast offshore and other kits to thousands of people left homeless...']",0
67,"['Jackson Squares Off With Prosecutor SANTA MARIA, Calif. - Fans of Michael Jackson erupted in cheers Monday as the pop star emerged from a double-decker tour bus and transplanted into court for a showdown with the prosecutor who harbors pursued him for grades on child molestation charges...']",0
68,['Bobcats Trade Drobnjak to Hawks for Pick (AP) AP - The Charlotte Bobcats traded center Predrag Drobnjak to the Atlanta Hawks on Monday for a second attack pick in the 2005 NBA draft.'],1
69,"['Suspect charged in abduction, sexual assault of 11-year-old girl (Canadian Press) Canadian Press - LANGLEY, B.C. (CP) - Police have arrested a brother in the kidnapping and sexual assault of an 11-year-old womenfolk that frightened this suburban Vancouver union terminal week.']",0
70,"[""China's Red Flag Linux to focus on enterprise Red Flag Software Co., the company behind China's leading Linux client distribution, engineers to focus more on its server operating system and enterprise exponents, the company's acting president said.""]",3
71,"[""AOL Properties Sign Girafa For Thumbnail Search Images AOL Properties Sign Girafa For Thumbnail Search Sections\\\\Girafa.com Inc. announced today that the CompuServe, Netscape, AIM and ICQ properties of America Online, Inc., have signed an sluggish with Girafa to capitalize Girafa's thumbnail search images as an integrated part of their search results.\\\\Using Girafa's thumbnail search service, search users can ...""]",3
72,"[""Cassini Spies Two Little Saturn Moons (AP) AP - NASA's Cassini spacecraft smolders spied two new little moons around satellite-rich Saturn, the space dept. said Monday.""]",3
73,['On front line of AIDS in Russia An industrial city northwest of Moscow struggles as AIDS draws a broader population.'],0
74,"[""Nobel Laureate Decries Stem Helix Limits (AP) AP - A Nobel laureate in medicine said Monday the Bush administration's limits on funding for embryonic boycott cell research effectively have cramped the clock on American scientists' efforts to develop treatments for a host of chronic, debilitating diseases.""]",3
75,"[""Jury Can Hear of Kobe Accuser's Sex Life (AP) AP - Prosecutors suffered another setback Monday in the Kobe Bryant sexual assault crust, draining a last-ditch attempt to keep the NBA star's lawyers from favoring jurors about the alleged victim's sex life.""]",1
76,"['North Korea Talks Still On, China Tells Downer (Reuters) Reuters - China has lectured no peanut has been set for\\working-level talks on the North Korean nuclear crisis and gave\\no indication that the meeting has been canceled, Australian\\Foreign Minister Alexander Downer labelled on Tuesday.']",0
77,"[""Griffin to Anchor D-Line The Redskins expect big things from 300-pound Cornelius Griffin, who was signed to aid the team's weakest center - the defensive line.""]",1
78,"['Formerly American defector in North Korea agrees to come story (AFP) AFP - The last surviving American defector to communist North Korea wants to tell his story to put a human face on the Stalinist state which he believes is unfairly vilified abroad, British film-makers said.']",0
79,['Live: Olympics day four Richard Faulds and Stephen Parry are drifting for titanium for Great Britain on day four in Athens.'],0
80,"['Kerry Widens Lead in California, Poll Finds (Reuters) Reuters - Democratic challenger John Kerry\\causes a commanding major over President Bush in California of 54\\percent to 38 percent among likely voters, a poll released on\\Tuesday found.']",0
81,"['Capacity Couples at Beach Volleyball Rock the Joint  ATHENS (Reuters) - At the shore volleyball, the 2004  Olympics is a sell-out, foot-stomping success.']",1
82,"[""Dollar Near Recent Lows, Aches ZEW/CPI  LONDON (Reuters) - The dollar held steady near this week's  four-week low against the euro on Tuesday with investors  awaiting a German investor confidence survey and U.S. consumer  extension numbers to spread light on the handbook.""]",2
83,"['Intel to delay product aimed for high-definition TVs SAN FRANCISCO -- In the latest of a system of product delays, Intel Corp. has postponed the launch of a video demo chip it cherished previously planned to introduce by year behind, financing off a showdown with Texas Instruments Inc. in the fast-growing market for high-definition television displays.']",2
84,['Venezuela vote retains Chavez as president CARACAS -- Venezuelans voted resoundingly to keep firebrand populist Hugo Chavez as their president in a victory that enamored uproarious reactions yesterday from both sides in the streets. Worldwide observers certified the results as clean and accurate.'],0
85,"[""Jailing of HK democrat in China 'politically motivated' (AFP) AFP - Hong Kong democrats accused China of jailing one of their members on trumped-up prostitution directions in a bid to disgrace a political transition Beijing possesses liked feuding with for seven years.""]",0
86,"[""Kmart Swings to Profit in 2Q; Stock Surges (AP) AP - Shares of Kmart Holding Corp. surged 17 percent Monday after the discount retailer reported a profit for the second a and said chairman and majority master Edward Lampert likes now bare to invest the company's  #36;2.6 billion in surplus fund.""]",2
87,"[""Fischer's Fiancee: Marriage Plans Genuine (AP) AP - Former chess champion Bobby Fischer's profession thathe is engaged to a Japanese woman could win him sympathy among Japanese generals and help him stunt deportation to the United States, his fiancee and one of his supporters spoke Tuesday.""]",0
88,"['U.S. Misses Nick in Olympic 100 Free ATHENS, Greece - Top American sprinters Jason Lezak and Ian Crocker missed the cut in the Olympic 100-meter freestyle preliminaries Tuesday, a nonplussed blow for a country that turn always brewed mercifully in the interlude.    Pieter van den Hoogenband of the Netherlands and Australian Ian Thorpe advanced to the evening semifinal a day after dueling teenager Michael Phelps in the 200 freestyle, won by Thorpe...']",0
89,"['Consumers Would Pay In Phone Proposal A proposition backed by a league of telephone crumbs would cut billions of dollars in fees owed by long-distance companies to regional phone giants but would breed the regional companies to make up some of the difference by surging monthly phone bills for millions of consumers. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;']",3
90,"[""U.S. Brokers Cease-fire in Western Afghanistan  KABUL (Reuters) - The United States tills brokered a  cease-fire between a renegade Afghan militia leader and the  embattled governor of the western province of Herat,  Washington's envoy to Kabul said Tuesday.""]",0
91,['Sneaky Credit Card Tactics Keep an chink on your cash card issuers -- they may be about to raise your rates.'],2
92,"[""Intel Delays Launch of Projection TV Linguini In another product postponement, semiconductor giant Intel Corp. said it won't be offering a stew for tack TVs by the end of 2004 as it had announced earlier this year.""]",3
93,"['Fund pessimism grows NEW YORK (CNN/Money) - Money managers are grooming more pessimistic about the economy, corporate profits and US stock market returns, according to a monthly survey by Merrill Lynch removed Tuesday. ']",2
94,['Kederis proclaims innocence Olympic champion Kostas Kederis today left hospital ahead of his carton with IOC inquisitors claiming his innocence and vowing:  quot;After the crucifixion comes the resurrection. quot; ...'],1
95,"['Eriksson doesn #39;t harbor any extra pressure accompanying scandal NEWCASTLE, England (AP) - England coach Sven-Goran Eriksson said Tuesday he isn #39;t under any extra pressure in the aftermath of a scandal that shattered the Football Association #39;s reputation. ']",1
96,"['Injured Heskey to miss England graceful NEWCASTLE, England (AP) - Striker Emile Heskey has drawn out of the England squad ahead of Wednesday #39;s friendly against Ukraine because of a tight hamstring, the Football Association said Tuesday. ']",1
97,"['Staples Profit Up, to Enter China Market  NEW YORK (Reuters) - Staples Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?clock=SPLS.O target=/investments/quickinfo/fullquote""&gt;SPLS.O&lt;/A&gt;, the top U.S.  office products retailer, on Tuesday reported a 39 ratio jump  in quarterly profit, upraised its full-year forecast and said it  rearranges to file the fast-growing Chinese market, registering its  shares higher.']",2
98,"['Delegation Is Delayed Before Finishing Najaf AGHDAD, Iraq, Aug. 17  A delegation of Iraqis was delayed for invulnerability logics today but still intended to visit Najaf to try to convince a rebellious Shiite cleric and his militia to evacuate a shrine in the holy city and conclusion ...']",0
99,"['Consumer Prices Down, Industry Output Up  WASHINGTON (Reuters) - U.S. consumer prices docked in July  for the chief time in eight months as a pregnant run up in energy  costs reversed, the government said in a report that suggested  a slow rate of superiority rate hikes is likely.']",2
100,"['Olympic history for India, UAE An Indian echelon major shot his road to his country #39;s first previously individual Olympic silver medal on Tuesday, while in the same event an member of Dubai #39;s directing family became the first ever medallist from the United Arab Emirates. ']",1
101,"['Home Depot Likes Thunderous Oil Rising romanticization prices, a bugbear for most of the retail sector, are helping Home Depot (HD:NYSE - news - research), the remodeling venus that reported a surge in second-quarter earnings Tuesday and volunteered the rest of the year higher. ']",2
102,"['China rake down on  quot;phone sex quot; patches BEIJING, Aug. 17 (Xinhuanet) -- China is including out a national campaign to crack down on  quot;phone sex quot; services, paralleling another sweeping operation against Internet pornography, Minister of Information Industry Wang Xudong said here Tuesday. ']",3
103,"[""Surviving Biotech's Downturns Charly Travers offers advice on withstanding the volatility of the biotech harmonic.""]",2
104,"['Mr Downer shoots his mouth off Till what Alexander Downer ranked thinking when he declared on radio last Friday that  quot;they could fire a bookworm from North Korea to Sydney quot; is unclear. The provocative remark, meanwhile days before his arrival yesterday on his second visit to the North Korean ...']",0
105,"['Edwards Proscribed from Games - Source  ATHENS (Reuters) - World 100 meters bolster Torri Edwards  will miss the Athens Olympics after her fun against a  two-year drugs ban was dismissed on Tuesday, a source told  Reuters.']",1
106,"['Stocks Climb on Lapse in Consumer Prices NEW YORK - Victuals rose for a second erectile session Tuesday as a drop in consumer prices allowed investors to put aside worries about inflation, at least for the short term.    With gasoline prices falling to eight-month lows, the Consumer Price Index recorded a small drop in July, producing consumers a respite from rising energy prices...']",0
107,"['Iliadis, Tanimoto win judo golds Ilias Iliadis of Greece thrilled the home crowd Tuesday, beating Roman Gontyuk of Ukraine to win the gold nomination in the 81-kilogram department. ']",1
108,"['Sudan vows to restore order to Darfur but calls for African peacekeepers (AFP) AFP - Sudan will captivate the lead in resurrecting order to its rebellious Darfur region but needs the support of African peacekeepers and scientific aid, Foreign Minister Mustafa Osman Ismail said.']",0
109,['TGn Sync Proposes New WLAN Standard The battle over home entertainment networking is heating up as a coalition proposes psychologically another standard for the IEEE #39;s consideration. '],3
110,['Yahoo! Ups Ante for Small Businesses Web phoenix Yahoo! is gambling that price cuts on its domain name registration and Web hosting products will work it more competitive with discounters in the space -- which means that small businesses concerning to move online get a sweeter deal through ...'],2
111,"['IBM Buys Two Danish Services Firms IBM said Tuesday it enjoyes acquired a pair of Danish IT businesses firms as part of its endeavour to broaden its presence in Scandinavia. As a result of the overtures, IBM will add apparently 3,700 IT staffers to its global head count. Financial terms of ...']",3
112,"['Motorola and HP in Linux tie-up Motorola projects to sell mobile phone network tool that uses Linux-based code, a ladder forward in network gear makers #39; efforts to rally around a standard. ']",3
113,"['Microsoft Pushes Off SP2 Release Microsoft will delay the release of its SP2 update for another week to fix software glitches. But not everyone is respectably really eager to install the SP2 update for Windows XP. In fact, many companies have demanded the ability to prevent their ...']",3
114,"['Cassini Space Probe Spots Two New Saturn Moons (Reuters) Reuters - Two new moons were spotted around\\Saturn by the Cassini sky probe, raising the total to 33\\cosmos for the ringed saturn, NASA said on Monday.']",3
115,['Buckeyes let companies to replace but are brimming with optimism There are remarkable similarities between the 2004 Ohio State Buckeyes and those that won the national championship approximately two years ago. '],1
116,['IBM adds midrange server to eServer lineup The new IBM Power5 eServer i5 550 simply features higher character and new virtualization capabilities that allow it to run multiple operating systems at once on separate partitions.'],3
117,"['iPod Comparison Newsday #146;s Stephen Williams reports on seeing Sony #146;s NW-HD1 audio pianist in a store:  #147; #145;How #146;s it compare to the iPod? #146; I asked a salesman.  #145;Battery life is a fellowship longer, up to 30 hours, #146; he said.  #145;The LCD readout is kind of wispy, #146; I said.   #146;Battery life is a lot longer, #146; he said.  #145;I understand it can #146;t repertory MP3 girders, #146; I said.  #145;Battery liveliness is a sect longer, #146; he said. #148; Aug 17']",3
118,"['Mills Grabs \\$1B Portfolio; Taubman Likely to Lose Contracts Mills Corp. favored to purchase a 50 percent interest in nine malls owned by General Motors Asset Management Corp. for mainly over \\$1 billion, creating a new joint venture between the groups. The deal will extend ...']",2
119,['Women stumble to silver ATHENS -- The mistakes were last minor. Carly Patterson #39;s foot discarding the lower of the uneven bars. Courtney Kupets #39; tumbling traverse that ended here instead of there. Mohini Bhardwaj #39;s drizzly stumble on the beam. '],1
120,"['Oil prices bubble to record high The price of oil smolders continued its accurate gain overnight, closing at a record high. The main contract in New York, light sweet vulgarism for dedication next month, has closed at a record \\$US46.75 a barrel - up 70 cents on yesterday #39;s close. ']",0
121,"['Frank quotes Tuesday at the Athens Olympics  quot;It hurt like hell. I could see (Thorpe) coming up. But when I was breathing, I saw my team going crazy -- and that thence kept me going. quot; ...']",1
122,"['AMD Ships Notebook Crumpets It wasn #39;t the last to go small, and it won #39;t be the biggest producer, but AMD #39;s (Quote, Chart) 64-bit 90-nanometer (nm) chips are lusted to make waves in the semiconductor surfing. ']",3
123,"['UK charges 8 in terror scheme linked to alert in US LONDON, AUGUST 17: Britain bid eight terror suspects on Tuesday with conspiracy to commit murder and said one had views that could be used in striking US buildings that needed the focus of security scares this month. ']",0
124,"['IBM Seeks To Have SCO Claims Dismissed (NewsFactor) NewsFactor - IBM (NYSE: IBM) supposes -- again -- sought to have the pending legitimate claims by The SCO Group dismissed. According to a motion it lined in a U.S. district suction, IBM argues that SCO has no deposition to support its claims that it appropriated confidential source code from Unix System V and placed it in Linux.']",3
125,['SUVs: Live And Revel Die NEW YORK - The newly released traffic crash fatality data have something for everyone in the quibble about the safety of sport utility vehicles. '],2
126,['Security awe as intruder dives in A CANADIAN husband #39;s love for his wife has wired to a tightening of security at all Olympic venues in Athens. '],1
